event_id,timestamp,session_id,source_ip,destination_asset,protocol,port,action,bytes_out_mb,connection_count,unusual_protocol
FW_0258,2026-08-11 17:44:00,VPN_1291,10.20.9.41,OT_09,SSH,22,ALLOW,7.32,8,0
FW_1457,2026-08-11 17:46:00,VPN_0024,10.20.3.206,OT_13,MODBUS,502,ALLOW,1.5,9,0
FW_0717,2026-08-11 17:48:00,VPN_1869,10.20.1.90,OT_08,SSH,22,ALLOW,4.48,8,0
FW_0620,2026-08-11 18:00:00,VPN_0300,10.20.5.75,OT_14,MODBUS,502,ALLOW,1.89,7,0
FW_0959,2026-08-11 18:03:00,VPN_1695,10.20.11.185,OT_11,MODBUS,502,ALLOW,0.67,8,0
FW_0206,2026-08-11 18:09:00,VPN_0300,10.20.5.75,OT_14,MODBUS,502,ALLOW,2.23,6,0
FW_1469,2026-08-11 18:29:00,VPN_0024,10.20.3.206,OT_13,SSH,22,ALLOW,0.72,6,0
FW_1215,2026-08-11 18:44:00,VPN_1334,10.20.9.151,OT_07,HTTPS,443,ALLOW,3.28,5,0
FW_0664,2026-08-11 18:53:00,VPN_0300,10.20.5.75,OT_14,MODBUS,502,ALLOW,16.35,7,0
FW_0779,2026-08-11 18:56:00,VPN_1201,10.20.11.74,OT_02,HTTPS,443,ALLOW,2.88,7,0
FW_0684,2026-08-11 19:50:00,VPN_0464,10.20.1.195,OT_11,RDP,3389,ALLOW,1.47,7,0
FW_1359,2026-08-11 20:30:00,VPN_0137,10.20.12.23,OT_15,MODBUS,502,ALLOW,5.57,15,0
FW_1118,2026-08-11 21:50:00,VPN_0535,10.20.1.224,OT_07,TELNET,23,DENY,2.72,7,1
FW_0615,2026-08-11 21:53:00,VPN_0294,10.20.10.185,OT_06,HTTPS,443,ALLOW,9.2,6,0
FW_1856,2026-08-11 22:04:00,VPN_1178,10.20.11.209,OT_13,HTTPS,443,ALLOW,12.18,9,0
FW_1307,2026-08-11 22:12:00,VPN_1178,10.20.11.209,OT_13,MODBUS,502,ALLOW,6.58,10,0
FW_1642,2026-08-11 22:23:00,VPN_1177,10.20.12.17,OT_03,TELNET,23,DENY,5.42,9,1
FW_1038,2026-08-11 22:23:00,VPN_0294,10.20.10.185,OT_06,HTTPS,443,ALLOW,4.93,6,0
FW_1460,2026-08-11 22:29:00,VPN_1178,10.20.11.209,OT_13,SSH,22,ALLOW,4.19,5,0
FW_0361,2026-08-11 23:16:00,VPN_0277,10.20.3.83,OT_11,SSH,22,ALLOW,2.08,9,0
FW_1708,2026-08-12 00:02:00,VPN_1364,10.20.9.191,OT_08,HTTPS,443,ALLOW,3.78,9,0
FW_0853,2026-08-12 00:39:00,VPN_1364,10.20.9.191,OT_08,MODBUS,502,ALLOW,16.66,4,0
FW_1193,2026-08-12 00:43:00,VPN_1364,10.20.9.191,OT_08,HTTPS,443,ALLOW,5.1,10,0
FW_1732,2026-08-12 01:21:00,VPN_1399,10.20.6.63,OT_07,MODBUS,502,ALLOW,1.34,10,0
FW_0540,2026-08-12 02:08:00,VPN_0379,10.20.5.128,OT_05,MODBUS,502,ALLOW,1.93,10,0
FW_0934,2026-08-12 02:10:00,VPN_1941,10.20.5.31,OT_14,MODBUS,502,ALLOW,0.68,11,0
FW_0591,2026-08-12 02:17:00,VPN_1941,10.20.5.31,OT_14,HTTPS,443,ALLOW,5.75,11,0
FW_1430,2026-08-12 03:00:00,VPN_1806,10.20.3.164,OT_12,MODBUS,502,ALLOW,9.19,10,0
FW_0497,2026-08-12 03:02:00,VPN_0379,10.20.5.128,OT_05,MODBUS,502,ALLOW,0.96,9,0
FW_1890,2026-08-12 03:11:00,VPN_1941,10.20.5.31,OT_14,HTTPS,443,ALLOW,2.23,4,0
FW_0347,2026-08-12 03:18:00,VPN_1501,10.20.4.74,OT_13,MODBUS,502,ALLOW,5.83,8,0
FW_1516,2026-08-12 03:34:00,VPN_0947,10.20.5.26,OT_04,MODBUS,502,ALLOW,5.15,7,0
FW_1257,2026-08-12 03:40:00,VPN_1501,10.20.4.74,OT_13,MODBUS,502,ALLOW,3.3,10,0
FW_0082,2026-08-12 03:59:00,VPN_1806,10.20.3.164,OT_12,MODBUS,502,ALLOW,3.15,8,0
FW_1078,2026-08-12 04:15:00,VPN_1806,10.20.3.164,OT_12,MODBUS,502,ALLOW,1.31,4,0
FW_0918,2026-08-12 04:17:00,VPN_1806,10.20.3.164,OT_12,MODBUS,502,ALLOW,1.25,3,0
FW_0324,2026-08-12 04:21:00,VPN_1501,10.20.4.74,OT_13,MODBUS,502,ALLOW,1.72,3,0
FW_0148,2026-08-12 06:22:00,VPN_0756,10.20.9.100,OT_15,MODBUS,502,ALLOW,4.59,11,0
FW_1105,2026-08-12 07:32:00,VPN_0371,10.20.9.152,OT_13,HTTPS,443,ALLOW,2.05,15,0
FW_1942,2026-08-12 08:13:00,VPN_0371,10.20.9.152,OT_13,HTTPS,443,ALLOW,2.96,5,0
FW_0215,2026-08-12 08:15:00,VPN_0371,10.20.9.152,OT_13,HTTPS,443,ALLOW,3.21,5,0
FW_0976,2026-08-12 09:33:00,VPN_0816,10.20.12.134,OT_15,HTTPS,443,ALLOW,6.11,7,0
FW_0892,2026-08-12 09:56:00,VPN_0816,10.20.12.134,OT_15,MODBUS,502,ALLOW,4.39,9,0
FW_0098,2026-08-12 10:07:00,VPN_0894,10.20.2.63,OT_14,HTTPS,443,ALLOW,3.38,9,0
FW_1077,2026-08-12 10:18:00,VPN_0108,10.20.7.62,OT_03,MODBUS,502,ALLOW,1.33,5,0
FW_0812,2026-08-12 10:30:00,VPN_1899,10.20.1.242,OT_10,MODBUS,502,ALLOW,7.65,11,0
FW_0242,2026-08-12 10:39:00,VPN_1899,10.20.1.242,OT_10,MODBUS,502,ALLOW,4.52,8,0
FW_1341,2026-08-12 11:09:00,VPN_0461,10.20.7.89,OT_07,MODBUS,502,ALLOW,5.63,6,0
FW_0373,2026-08-12 11:37:00,VPN_0677,10.20.2.49,OT_03,MODBUS,502,ALLOW,1.16,6,0
FW_1914,2026-08-12 11:56:00,VPN_1069,10.20.9.47,OT_09,MODBUS,502,ALLOW,3.82,8,0
FW_1406,2026-08-12 12:31:00,VPN_1485,10.20.6.139,OT_11,SSH,22,ALLOW,4.72,6,0
FW_1020,2026-08-12 12:37:00,VPN_1485,10.20.6.139,OT_11,SSH,22,ALLOW,1.76,8,0
FW_1901,2026-08-12 12:42:00,VPN_0031,10.20.6.21,OT_14,MODBUS,502,ALLOW,8.5,9,0
FW_1044,2026-08-12 13:03:00,VPN_0187,10.20.8.85,OT_01,MODBUS,502,ALLOW,2.28,6,0
FW_1097,2026-08-12 14:10:00,VPN_1277,10.20.12.240,OT_06,RDP,3389,ALLOW,6.51,7,0
FW_0118,2026-08-12 14:23:00,VPN_1754,10.20.10.93,OT_09,MODBUS,502,ALLOW,9.62,8,0
FW_0349,2026-08-12 14:39:00,VPN_1754,10.20.10.93,OT_09,MODBUS,502,ALLOW,6.92,7,0
FW_0715,2026-08-12 14:57:00,VPN_1881,10.20.10.177,OT_10,SSH,22,ALLOW,4.18,6,0
FW_1234,2026-08-12 15:33:00,VPN_0586,10.20.6.170,OT_13,TELNET,23,ALLOW,1.76,5,1
FW_0739,2026-08-12 16:00:00,VPN_1844,198.51.100.117,OT_06,MODBUS,502,ALLOW,25.25,37,0
FW_0731,2026-08-12 16:38:00,VPN_1175,198.51.100.117,OT_14,HTTPS,443,ALLOW,20.53,39,0
FW_1701,2026-08-12 17:00:00,VPN_0681,10.20.1.11,OT_05,MODBUS,502,ALLOW,5.55,6,0
FW_0227,2026-08-12 17:21:00,VPN_1165,10.20.2.90,OT_05,MODBUS,502,ALLOW,17.21,3,0
FW_0042,2026-08-12 18:25:00,VPN_1165,10.20.2.90,OT_05,MODBUS,502,ALLOW,6.51,10,0
FW_1055,2026-08-12 18:30:00,VPN_1124,10.20.9.113,OT_12,MODBUS,502,ALLOW,11.23,7,0
FW_1449,2026-08-12 18:33:00,VPN_0987,10.20.2.34,OT_11,MODBUS,502,ALLOW,8.41,4,0
FW_1071,2026-08-12 18:53:00,VPN_0967,10.20.4.157,OT_14,MODBUS,502,ALLOW,7.93,5,0
FW_1106,2026-08-12 19:02:00,VPN_0545,10.20.8.26,OT_08,SSH,22,ALLOW,7.36,5,0
FW_0652,2026-08-12 19:04:00,VPN_0560,10.20.3.167,OT_05,HTTPS,443,ALLOW,3.97,11,0
FW_0303,2026-08-12 19:20:00,VPN_0236,10.20.6.77,OT_08,HTTPS,443,ALLOW,18.33,4,0
FW_0495,2026-08-12 19:22:00,VPN_0545,10.20.8.26,OT_08,HTTPS,443,ALLOW,3.04,12,0
FW_1695,2026-08-12 19:23:00,VPN_0967,10.20.4.157,OT_14,MODBUS,502,ALLOW,4.8,4,0
FW_0092,2026-08-12 19:31:00,VPN_1489,10.20.8.36,OT_13,MODBUS,502,ALLOW,5.02,8,0
FW_0271,2026-08-12 19:40:00,VPN_0309,10.20.11.116,OT_15,MODBUS,502,ALLOW,4.34,12,0
FW_1789,2026-08-12 19:56:00,VPN_0309,10.20.11.116,OT_15,SSH,22,ALLOW,4.73,9,0
FW_0333,2026-08-12 20:14:00,VPN_1015,10.20.3.205,OT_14,MODBUS,502,ALLOW,1.15,8,0
FW_1910,2026-08-12 22:22:00,VPN_0511,10.20.10.248,OT_11,RDP,3389,ALLOW,1.17,4,0
FW_1702,2026-08-12 22:56:00,VPN_1629,10.20.10.179,OT_09,MODBUS,502,ALLOW,1.75,11,0
FW_1586,2026-08-12 23:23:00,VPN_1120,10.20.8.30,OT_11,SSH,22,ALLOW,22.78,6,0
FW_1002,2026-08-12 23:38:00,VPN_1664,10.20.2.17,OT_02,MODBUS,502,ALLOW,3.65,5,0
FW_1532,2026-08-13 00:37:00,VPN_1575,10.20.4.231,OT_11,MODBUS,502,ALLOW,11.04,11,0
FW_1804,2026-08-13 00:39:00,VPN_0526,10.20.10.23,OT_15,SSH,22,ALLOW,6.87,4,0
FW_0536,2026-08-13 00:46:00,VPN_1575,10.20.4.231,OT_11,RDP,3389,ALLOW,1.04,14,0
FW_0052,2026-08-13 00:48:00,VPN_1575,10.20.4.231,OT_11,MODBUS,502,ALLOW,4.75,7,0
FW_0626,2026-08-13 00:52:00,VPN_0526,10.20.10.23,OT_15,MODBUS,502,ALLOW,10.68,5,0
FW_0401,2026-08-13 01:28:00,VPN_0942,10.20.2.60,OT_15,MODBUS,502,ALLOW,0.59,7,0
FW_1542,2026-08-13 02:45:00,VPN_0281,198.51.100.105,OT_01,RDP,3389,ALLOW,16.5,33,0
FW_1568,2026-08-13 02:52:00,VPN_1568,10.20.10.186,OT_10,SSH,22,ALLOW,11.06,7,0
FW_0546,2026-08-13 04:09:00,VPN_1464,198.51.100.51,OT_12,TELNET,23,DENY,14.62,45,1
FW_0315,2026-08-13 04:22:00,VPN_1213,10.20.4.13,OT_11,MODBUS,502,ALLOW,1.42,8,0
FW_1329,2026-08-13 04:47:00,VPN_1725,10.20.1.10,OT_09,MODBUS,502,ALLOW,4.44,9,0
FW_1211,2026-08-13 05:45:00,VPN_0414,10.20.11.64,OT_02,HTTPS,443,ALLOW,4.81,8,0
FW_1374,2026-08-13 06:26:00,VPN_0499,10.20.4.104,OT_05,MODBUS,502,ALLOW,2.99,8,0
FW_0449,2026-08-13 06:58:00,VPN_0934,10.20.11.187,OT_14,SSH,22,ALLOW,5.91,3,0
FW_1797,2026-08-13 07:59:00,VPN_1054,10.20.2.210,OT_13,HTTPS,443,ALLOW,5.78,10,0
FW_0996,2026-08-13 08:18:00,VPN_0976,10.20.3.39,OT_05,MODBUS,502,ALLOW,1.15,11,0
FW_1225,2026-08-13 08:18:00,VPN_0976,10.20.3.39,OT_05,SMB,445,ALLOW,3.45,8,1
FW_1556,2026-08-13 08:30:00,VPN_1054,10.20.2.210,OT_13,RDP,3389,ALLOW,9.87,9,0
FW_0747,2026-08-13 09:33:00,VPN_0382,10.20.3.98,OT_15,HTTPS,443,ALLOW,3.0,5,0
FW_0150,2026-08-13 09:43:00,VPN_0903,198.51.100.218,OT_13,MODBUS,502,ALLOW,6.38,10,0
FW_1736,2026-08-13 09:44:00,VPN_0867,10.20.12.243,OT_03,MODBUS,502,ALLOW,21.88,13,0
FW_0411,2026-08-13 09:55:00,VPN_0867,10.20.12.243,OT_03,MODBUS,502,ALLOW,2.25,9,0
FW_1615,2026-08-13 09:58:00,VPN_1216,10.20.7.155,OT_01,MODBUS,502,ALLOW,0.9,11,0
FW_1165,2026-08-13 10:04:00,VPN_0346,10.20.1.166,OT_09,MODBUS,502,ALLOW,4.9,10,0
FW_0524,2026-08-13 10:07:00,VPN_0903,198.51.100.218,OT_13,MODBUS,502,ALLOW,2.35,4,0
FW_0013,2026-08-13 10:16:00,VPN_0867,10.20.12.243,OT_03,MODBUS,502,ALLOW,5.48,10,0
FW_0863,2026-08-13 10:43:00,VPN_0903,198.51.100.218,OT_13,MODBUS,502,ALLOW,1.78,11,0
FW_1152,2026-08-13 11:22:00,VPN_1814,10.20.10.151,OT_13,HTTPS,443,ALLOW,3.38,8,0
FW_1654,2026-08-13 11:24:00,VPN_0276,10.20.5.39,OT_03,MODBUS,502,ALLOW,2.04,6,0
FW_0390,2026-08-13 12:08:00,VPN_0502,10.20.8.105,OT_05,MODBUS,502,ALLOW,3.74,12,0
FW_1816,2026-08-13 13:04:00,VPN_0553,10.20.10.55,OT_10,HTTPS,443,ALLOW,3.12,7,0
FW_0003,2026-08-13 13:11:00,VPN_0553,10.20.10.55,OT_10,HTTPS,443,ALLOW,1.91,7,0
FW_0582,2026-08-13 13:57:00,VPN_0705,10.20.10.233,OT_11,MODBUS,502,ALLOW,4.51,8,0
FW_0383,2026-08-13 14:08:00,VPN_0553,10.20.10.55,OT_10,MODBUS,502,ALLOW,3.39,5,0
FW_0703,2026-08-13 14:09:00,VPN_0553,10.20.10.55,OT_10,MODBUS,502,ALLOW,31.66,5,0
FW_0915,2026-08-13 14:13:00,VPN_0228,10.20.7.91,OT_01,HTTPS,443,ALLOW,0.91,7,0
FW_0713,2026-08-13 14:37:00,VPN_0228,10.20.7.91,OT_01,MODBUS,502,ALLOW,3.13,7,0
FW_0198,2026-08-13 20:05:00,VPN_1517,10.20.3.144,OT_09,MODBUS,502,ALLOW,12.11,7,0
FW_1269,2026-08-13 20:07:00,VPN_0899,10.20.5.224,OT_12,MODBUS,502,ALLOW,3.25,7,0
FW_0799,2026-08-13 21:26:00,VPN_0241,198.51.100.245,OT_07,HTTPS,443,ALLOW,19.73,34,0
FW_0433,2026-08-13 21:34:00,VPN_0372,10.20.4.21,OT_04,MODBUS,502,ALLOW,4.54,9,0
FW_0246,2026-08-13 21:41:00,VPN_1744,10.20.1.34,OT_03,MODBUS,502,ALLOW,12.29,9,0
FW_0660,2026-08-13 21:41:00,VPN_1400,10.20.1.59,OT_02,MODBUS,502,ALLOW,1.08,4,0
FW_0964,2026-08-13 21:49:00,VPN_0645,10.20.12.111,OT_10,SSH,22,ALLOW,4.05,6,0
FW_0547,2026-08-13 21:57:00,VPN_0372,10.20.4.21,OT_04,MODBUS,502,ALLOW,3.56,7,0
FW_1022,2026-08-13 22:16:00,VPN_0847,10.20.6.162,OT_05,MODBUS,502,ALLOW,4.31,9,0
FW_1854,2026-08-13 22:33:00,VPN_0847,10.20.6.162,OT_05,HTTPS,443,ALLOW,1.81,9,0
FW_0866,2026-08-13 22:38:00,VPN_1744,10.20.1.34,OT_03,MODBUS,502,ALLOW,2.58,8,0
FW_1198,2026-08-13 22:56:00,VPN_0426,10.20.7.155,OT_05,HTTPS,443,ALLOW,2.49,14,0
FW_1163,2026-08-13 23:02:00,VPN_0426,10.20.7.155,OT_05,MODBUS,502,ALLOW,7.09,11,0
FW_0413,2026-08-13 23:11:00,VPN_0426,10.20.7.155,OT_05,MODBUS,502,ALLOW,1.46,7,0
FW_1415,2026-08-13 23:12:00,VPN_1141,10.20.11.198,OT_12,MODBUS,502,ALLOW,10.77,10,0
FW_1058,2026-08-14 01:10:00,VPN_1743,10.20.12.131,OT_09,MODBUS,502,ALLOW,1.55,4,0
FW_0461,2026-08-14 01:39:00,VPN_0747,10.20.5.56,OT_11,HTTPS,443,ALLOW,5.05,6,0
FW_1549,2026-08-14 02:40:00,VPN_0747,10.20.5.56,OT_11,MODBUS,502,ALLOW,2.61,8,0
FW_1462,2026-08-14 02:45:00,VPN_1471,10.20.1.120,OT_05,MODBUS,502,ALLOW,1.7,9,0
FW_0399,2026-08-14 02:57:00,VPN_0935,10.20.5.62,OT_13,FTP,21,DENY,1.71,6,1
FW_0791,2026-08-14 02:59:00,VPN_1316,10.20.9.210,OT_09,HTTPS,443,ALLOW,1.99,9,0
FW_1842,2026-08-14 03:11:00,VPN_1761,10.20.2.56,OT_04,SSH,22,ALLOW,3.31,8,0
FW_0083,2026-08-14 03:17:00,VPN_1761,10.20.2.56,OT_04,SSH,22,ALLOW,4.03,4,0
FW_0049,2026-08-14 03:37:00,VPN_0127,10.20.1.225,OT_10,HTTPS,443,ALLOW,12.48,9,0
FW_0971,2026-08-14 04:00:00,VPN_0638,10.20.11.172,OT_01,MODBUS,502,ALLOW,0.84,6,0
FW_1571,2026-08-14 04:30:00,VPN_0127,10.20.1.225,OT_10,HTTPS,443,ALLOW,2.87,12,0
FW_1027,2026-08-14 04:46:00,VPN_1163,10.20.1.14,OT_07,RDP,3389,ALLOW,3.74,6,0
FW_1504,2026-08-14 05:33:00,VPN_1163,10.20.1.14,OT_07,SSH,22,ALLOW,4.93,6,0
FW_1677,2026-08-14 05:48:00,VPN_1680,10.20.1.184,OT_05,HTTPS,443,ALLOW,1.72,7,0
FW_0584,2026-08-14 06:26:00,VPN_1656,10.20.9.233,OT_14,HTTPS,443,ALLOW,1.44,11,0
FW_0552,2026-08-14 06:37:00,VPN_0643,10.20.4.108,OT_02,HTTPS,443,ALLOW,3.55,7,0
FW_0103,2026-08-14 08:05:00,VPN_1408,10.20.6.226,OT_06,HTTPS,443,ALLOW,2.79,11,0
FW_1479,2026-08-14 08:06:00,VPN_1295,10.20.5.24,OT_14,HTTPS,443,ALLOW,2.44,8,0
FW_0078,2026-08-14 08:10:00,VPN_1295,10.20.5.24,OT_14,HTTPS,443,ALLOW,2.31,7,0
FW_1858,2026-08-14 08:31:00,VPN_0103,10.20.8.132,OT_01,MODBUS,502,ALLOW,3.01,8,0
FW_0612,2026-08-14 08:54:00,VPN_1851,10.20.1.164,OT_13,SSH,22,ALLOW,2.0,11,0
FW_0537,2026-08-14 09:13:00,VPN_1249,10.20.12.58,OT_10,MODBUS,502,ALLOW,6.0,8,0
FW_1883,2026-08-14 09:14:00,VPN_0004,10.20.12.109,OT_03,RDP,3389,ALLOW,1.75,9,0
FW_1682,2026-08-14 11:31:00,VPN_1357,10.20.7.216,OT_03,HTTPS,443,ALLOW,4.27,6,0
FW_0603,2026-08-14 11:33:00,VPN_0118,10.20.9.177,OT_03,HTTPS,443,ALLOW,21.58,9,0
FW_1906,2026-08-14 12:42:00,VPN_1834,10.20.12.178,OT_10,RDP,3389,ALLOW,1.57,7,0
FW_0802,2026-08-14 12:47:00,VPN_0068,10.20.5.19,OT_01,FTP,21,ALLOW,4.5,8,1
FW_1196,2026-08-14 13:17:00,VPN_0068,10.20.5.19,OT_01,MODBUS,502,ALLOW,4.14,10,0
FW_1521,2026-08-14 13:27:00,VPN_0620,10.20.3.193,OT_10,MODBUS,502,ALLOW,3.24,11,0
FW_1413,2026-08-14 13:54:00,VPN_0580,10.20.5.110,OT_12,SSH,22,ALLOW,3.25,7,0
FW_1915,2026-08-14 13:57:00,VPN_1834,10.20.12.178,OT_10,MODBUS,502,ALLOW,1.36,10,0
FW_0498,2026-08-14 14:36:00,VPN_1270,10.20.4.36,OT_11,MODBUS,502,ALLOW,2.33,9,0
FW_1308,2026-08-14 15:44:00,VPN_1150,10.20.7.192,OT_13,SSH,22,ALLOW,3.01,9,0
FW_1482,2026-08-14 15:45:00,VPN_0912,10.20.10.202,OT_07,HTTPS,443,ALLOW,1.1,10,0
FW_0888,2026-08-14 16:13:00,VPN_0869,10.20.5.215,OT_03,HTTPS,443,ALLOW,5.19,7,0
FW_1310,2026-08-14 16:16:00,VPN_0599,10.20.6.169,OT_07,SSH,22,ALLOW,2.57,11,0
FW_0826,2026-08-14 16:42:00,VPN_1875,10.20.5.63,OT_15,MODBUS,502,ALLOW,2.42,8,0
FW_0729,2026-08-14 16:47:00,VPN_0599,10.20.6.169,OT_07,HTTPS,443,ALLOW,4.53,9,0
FW_1966,2026-08-14 17:08:00,VPN_0869,10.20.5.215,OT_03,MODBUS,502,ALLOW,2.81,6,0
FW_1035,2026-08-14 17:16:00,VPN_0599,10.20.6.169,OT_07,MODBUS,502,ALLOW,2.4,10,0
FW_1829,2026-08-14 17:45:00,VPN_1548,10.20.11.110,OT_13,MODBUS,502,ALLOW,3.8,5,0
FW_1273,2026-08-14 17:45:00,VPN_1564,10.20.11.125,OT_15,MODBUS,502,ALLOW,2.4,5,0
FW_0250,2026-08-14 18:25:00,VPN_0700,10.20.10.137,OT_08,MODBUS,502,ALLOW,1.77,12,0
FW_1127,2026-08-14 19:10:00,VPN_0700,10.20.10.137,OT_08,MODBUS,502,ALLOW,1.4,10,0
FW_1023,2026-08-14 19:13:00,VPN_0700,10.20.10.137,OT_08,HTTPS,443,ALLOW,19.88,5,0
FW_1970,2026-08-14 20:10:00,VPN_1184,10.20.4.101,OT_06,MODBUS,502,ALLOW,3.79,7,0
FW_0475,2026-08-14 20:54:00,VPN_1392,198.51.100.156,OT_14,TELNET,23,ALLOW,70.22,39,1
FW_0862,2026-08-14 21:17:00,VPN_0060,10.20.7.45,OT_02,MODBUS,502,ALLOW,3.14,9,0
FW_0145,2026-08-14 21:42:00,VPN_0512,10.20.5.12,OT_12,HTTPS,443,ALLOW,3.85,4,0
FW_0822,2026-08-14 21:47:00,VPN_0512,10.20.5.12,OT_12,HTTPS,443,ALLOW,2.19,9,0
FW_0906,2026-08-14 21:50:00,VPN_0512,10.20.5.12,OT_12,HTTPS,443,ALLOW,3.03,13,0
FW_0614,2026-08-14 22:00:00,VPN_0612,10.20.7.123,OT_15,MODBUS,502,ALLOW,2.15,9,0
FW_0923,2026-08-14 22:19:00,VPN_1826,10.20.1.22,OT_13,MODBUS,502,ALLOW,1.24,10,0
FW_1192,2026-08-14 23:03:00,VPN_0612,10.20.7.123,OT_15,MODBUS,502,ALLOW,0.85,2,0
FW_1616,2026-08-14 23:05:00,VPN_0029,10.20.11.60,OT_09,SMB,445,DENY,10.85,6,1
FW_0834,2026-08-14 23:07:00,VPN_0612,10.20.7.123,OT_15,HTTPS,443,ALLOW,4.79,5,0
FW_1641,2026-08-14 23:25:00,VPN_1914,10.20.10.109,OT_11,HTTPS,443,ALLOW,1.06,8,0
FW_0283,2026-08-14 23:33:00,VPN_0231,10.20.1.203,OT_14,MODBUS,502,ALLOW,1.73,9,0
FW_0854,2026-08-14 23:37:00,VPN_1914,10.20.10.109,OT_11,MODBUS,502,ALLOW,10.19,6,0
FW_0958,2026-08-14 23:49:00,VPN_1350,10.20.4.32,OT_01,HTTPS,443,ALLOW,10.97,4,0
FW_1201,2026-08-14 23:52:00,VPN_0231,10.20.1.203,OT_14,SSH,22,ALLOW,21.81,10,0
FW_0890,2026-08-15 00:53:00,VPN_0279,10.20.8.141,OT_08,SSH,22,ALLOW,4.73,11,0
FW_1510,2026-08-15 01:04:00,VPN_1563,10.20.3.42,OT_05,SSH,22,ALLOW,7.38,7,0
FW_1348,2026-08-15 01:45:00,VPN_1473,10.20.7.213,OT_09,MODBUS,502,ALLOW,6.33,13,0
FW_1363,2026-08-15 02:40:00,VPN_1397,10.20.2.207,OT_08,HTTPS,443,ALLOW,5.71,6,0
FW_1584,2026-08-15 02:59:00,VPN_1574,10.20.4.183,OT_02,SSH,22,ALLOW,2.85,6,0
FW_0360,2026-08-15 03:02:00,VPN_1371,10.20.6.98,OT_05,SSH,22,ALLOW,0.95,5,0
FW_1662,2026-08-15 03:06:00,VPN_0861,10.20.9.140,OT_04,MODBUS,502,ALLOW,4.01,9,0
FW_1170,2026-08-15 03:08:00,VPN_1047,10.20.10.221,OT_03,MODBUS,502,ALLOW,0.95,4,0
FW_1787,2026-08-15 03:09:00,VPN_1574,10.20.4.183,OT_02,SSH,22,ALLOW,2.09,11,0
FW_1000,2026-08-15 03:49:00,VPN_1556,10.20.7.71,OT_01,MODBUS,502,ALLOW,8.49,13,0
FW_1735,2026-08-15 05:00:00,VPN_1556,10.20.7.71,OT_01,MODBUS,502,ALLOW,1.31,10,0
FW_1166,2026-08-15 05:04:00,VPN_0435,10.20.8.246,OT_01,MODBUS,502,ALLOW,3.04,7,0
FW_0220,2026-08-15 05:05:00,VPN_0697,10.20.1.18,OT_01,HTTPS,443,ALLOW,8.56,10,0
FW_0520,2026-08-15 05:07:00,VPN_1556,10.20.7.71,OT_01,MODBUS,502,ALLOW,2.81,8,0
FW_1111,2026-08-15 05:14:00,VPN_1556,10.20.7.71,OT_01,HTTPS,443,ALLOW,5.86,7,0
FW_1296,2026-08-15 08:23:00,VPN_1289,10.20.7.107,OT_06,MODBUS,502,ALLOW,1.21,10,0
FW_1491,2026-08-15 08:25:00,VPN_1791,198.51.100.56,OT_08,SMB,445,ALLOW,17.51,36,1
FW_0950,2026-08-15 09:26:00,VPN_1516,10.20.5.136,OT_08,HTTPS,443,ALLOW,2.22,9,0
FW_1505,2026-08-15 09:41:00,VPN_1442,10.20.5.78,OT_08,MODBUS,502,ALLOW,2.01,6,0
FW_1894,2026-08-15 09:50:00,VPN_1516,10.20.5.136,OT_08,SSH,22,ALLOW,3.21,7,0
FW_0346,2026-08-15 10:10:00,VPN_0874,198.51.100.5,OT_10,TELNET,23,ALLOW,80.67,41,1
FW_0782,2026-08-15 10:21:00,VPN_0057,10.20.5.100,OT_11,MODBUS,502,ALLOW,7.78,3,0
FW_1869,2026-08-15 10:29:00,VPN_0762,10.20.5.58,OT_11,HTTPS,443,ALLOW,23.5,35,0
FW_0860,2026-08-15 10:33:00,VPN_1196,10.20.12.4,OT_10,MODBUS,502,ALLOW,1.34,14,0
FW_0028,2026-08-15 10:47:00,VPN_0762,10.20.5.58,OT_11,SSH,22,ALLOW,38.72,31,0
FW_1030,2026-08-15 10:51:00,VPN_0762,10.20.5.58,OT_11,MODBUS,502,ALLOW,51.23,46,0
FW_0694,2026-08-15 11:01:00,VPN_0057,10.20.5.100,OT_11,MODBUS,502,ALLOW,3.89,7,0
FW_1226,2026-08-15 11:05:00,VPN_0699,10.20.4.118,OT_08,MODBUS,502,ALLOW,6.5,2,0
FW_1686,2026-08-15 11:15:00,VPN_0874,198.51.100.5,OT_10,SSH,22,ALLOW,48.7,39,0
FW_1253,2026-08-15 11:30:00,VPN_0272,10.20.9.139,OT_03,SSH,22,ALLOW,2.08,12,0
FW_1646,2026-08-15 11:31:00,VPN_0699,10.20.4.118,OT_08,MODBUS,502,ALLOW,1.72,6,0
FW_1263,2026-08-15 11:50:00,VPN_1535,10.20.3.192,OT_02,HTTPS,443,ALLOW,3.38,5,0
FW_1664,2026-08-15 12:45:00,VPN_1778,10.20.2.219,OT_03,MODBUS,502,ALLOW,1.54,6,0
FW_0755,2026-08-15 12:49:00,VPN_1937,10.20.5.183,OT_10,MODBUS,502,ALLOW,6.37,8,0
FW_1212,2026-08-15 13:18:00,VPN_1125,10.20.4.9,OT_06,MODBUS,502,ALLOW,3.84,6,0
FW_1389,2026-08-15 13:45:00,VPN_1027,10.20.10.22,OT_01,MODBUS,502,ALLOW,1.54,10,0
FW_0828,2026-08-15 15:04:00,VPN_0333,10.20.7.108,OT_14,MODBUS,502,ALLOW,1.78,11,0
