session_id,timestamp,vendor_id,user_id,source_ip,device_id,geo_region,login_result,mfa_used,duration_min,bytes_out_mb,asset_id,off_hours,new_device,failed_attempts,unusual_asset,label_suspicious
VPN_1006,2026-08-25 02:36:00,VENDOR_02,USER_02,10.20.2.141,DEV_02_A,Windhoek,SUCCESS,1,20.9,3.9,OT_15,1,0,0,0,0
VPN_1248,2026-08-25 02:53:00,VENDOR_09,USER_09,10.20.9.54,DEV_09_A,Windhoek,SUCCESS,1,25.1,2.19,OT_06,1,0,1,0,0
VPN_0837,2026-08-25 02:56:00,VENDOR_11,USER_11,10.20.11.79,DEV_11_A,Windhoek,SUCCESS,1,37.1,1.83,OT_01,1,0,0,0,0
VPN_1108,2026-08-25 02:58:00,VENDOR_09,USER_09,10.20.9.95,DEV_09_A,Windhoek,SUCCESS,1,28.8,1.65,OT_08,1,0,0,0,0
VPN_1832,2026-08-25 03:14:00,VENDOR_09,USER_09,10.20.9.16,DEV_09_A,Windhoek,SUCCESS,1,41.4,5.0,OT_08,1,0,1,0,0
VPN_0415,2026-08-25 03:18:00,VENDOR_09,USER_09,10.20.9.67,DEV_09_A,Windhoek,SUCCESS,1,14.5,10.15,OT_02,1,0,1,0,0
VPN_1495,2026-08-25 03:36:00,VENDOR_05,USER_05,10.20.5.102,DEV_05_A,Windhoek,SUCCESS,1,40.0,10.18,OT_08,1,0,1,0,0
VPN_0513,2026-08-25 04:08:00,VENDOR_07,USER_07,10.20.7.159,DEV_07_A,Windhoek,SUCCESS,1,39.7,4.3,OT_10,1,0,0,0,0
VPN_1009,2026-08-25 04:15:00,VENDOR_10,USER_10,10.20.10.165,DEV_10_A,Windhoek,SUCCESS,1,44.2,11.63,OT_08,1,0,0,0,0
VPN_0904,2026-08-25 04:30:00,VENDOR_02,USER_02,10.20.2.152,DEV_02_A,Windhoek,SUCCESS,1,41.6,15.9,OT_08,1,0,0,0,0
VPN_0900,2026-08-25 04:31:00,VENDOR_10,USER_10,10.20.10.185,DEV_10_A,Windhoek,SUCCESS,1,27.9,5.4,OT_03,1,0,0,0,0
VPN_0566,2026-08-25 04:35:00,VENDOR_12,USER_12,10.20.12.121,DEV_12_A,Windhoek,SUCCESS,1,25.3,9.3,OT_11,1,0,0,0,0
VPN_1034,2026-08-25 04:49:00,VENDOR_12,USER_12,10.20.12.111,DEV_12_A,Windhoek,SUCCESS,1,43.5,4.02,OT_06,1,0,1,0,0
VPN_0099,2026-08-25 05:43:00,VENDOR_07,USER_07,10.20.7.200,DEV_07_A,Windhoek,SUCCESS,1,31.9,8.92,OT_04,1,0,1,1,0
VPN_0091,2026-08-25 05:50:00,VENDOR_10,USER_10,10.20.10.178,DEV_10_A,Windhoek,FAIL,1,23.7,5.33,OT_01,1,0,0,0,0
VPN_1329,2026-08-25 05:54:00,VENDOR_05,USER_05,10.20.5.131,DEV_05_A,Windhoek,FAIL,1,9.9,9.91,OT_08,1,0,0,0,0
VPN_1422,2026-08-25 06:18:00,VENDOR_04,USER_04,10.20.4.58,DEV_04_A,Windhoek,SUCCESS,1,12.8,5.1,OT_04,0,0,0,0,0
VPN_0803,2026-08-25 06:36:00,VENDOR_06,USER_06,198.51.100.108,DEV_EXT_445,Outside Namibia,SUCCESS,0,120.5,21.79,OT_06,0,1,3,1,1
VPN_1320,2026-08-25 06:53:00,VENDOR_05,USER_05,10.20.5.138,DEV_05_A,Windhoek,SUCCESS,1,25.6,1.49,OT_04,0,0,2,0,0
VPN_0968,2026-08-25 07:15:00,VENDOR_09,USER_09,198.51.100.208,DEV_EXT_656,Outside Namibia,SUCCESS,1,98.3,40.76,OT_11,0,1,3,0,1
VPN_0262,2026-08-25 07:15:00,VENDOR_03,USER_03,10.20.3.225,DEV_03_A,Windhoek,SUCCESS,1,23.3,3.24,OT_14,0,0,1,0,0
VPN_1172,2026-08-25 07:30:00,VENDOR_04,USER_04,10.20.4.200,DEV_04_A,Windhoek,SUCCESS,1,23.6,1.52,OT_06,0,0,0,0,0
VPN_1354,2026-08-25 07:32:00,VENDOR_04,USER_04,10.20.4.49,DEV_04_A,Windhoek,FAIL,1,16.6,3.98,OT_14,0,0,0,0,0
VPN_0886,2026-08-25 08:04:00,VENDOR_05,USER_05,10.20.5.144,DEV_05_A,Windhoek,SUCCESS,1,29.1,2.51,OT_09,0,0,0,0,0
VPN_1705,2026-08-25 08:09:00,VENDOR_11,USER_11,10.20.11.179,DEV_11_A,Windhoek,SUCCESS,0,39.5,6.28,OT_01,0,0,0,0,0
VPN_1331,2026-08-25 09:14:00,VENDOR_05,USER_05,10.20.5.197,DEV_05_A,Erongo,FAIL,1,29.8,1.21,OT_03,0,0,0,0,0
VPN_1299,2026-08-25 09:33:00,VENDOR_08,USER_08,10.20.8.66,DEV_08_A,Windhoek,SUCCESS,1,5.2,4.29,OT_10,0,0,0,0,0
VPN_0525,2026-08-25 09:40:00,VENDOR_05,USER_05,10.20.5.102,DEV_05_A,Windhoek,SUCCESS,1,43.0,8.18,OT_05,0,0,1,0,0
VPN_1854,2026-08-25 10:06:00,VENDOR_09,USER_09,10.20.9.13,DEV_09_A,Windhoek,SUCCESS,1,33.6,3.66,OT_14,0,0,1,0,0
VPN_0144,2026-08-25 10:14:00,VENDOR_08,USER_08,10.20.8.157,DEV_08_A,Windhoek,SUCCESS,1,15.1,6.99,OT_05,0,0,1,0,0
VPN_0989,2026-08-25 11:26:00,VENDOR_05,USER_05,198.51.100.65,DEV_05_A,Unknown,FAIL,1,95.5,42.28,OT_10,0,0,4,0,1
VPN_0472,2026-08-25 11:33:00,VENDOR_08,USER_08,10.20.8.104,DEV_08_A,Windhoek,SUCCESS,1,27.5,8.75,OT_06,0,0,0,0,0
VPN_0212,2026-08-25 11:39:00,VENDOR_06,USER_06,198.51.100.230,DEV_EXT_352,Outside Namibia,SUCCESS,0,79.2,376.13,OT_15,0,1,6,1,1
VPN_1505,2026-08-25 11:56:00,VENDOR_05,USER_05,10.20.5.48,DEV_05_A,Erongo,SUCCESS,1,37.3,4.29,OT_07,0,0,1,0,1
VPN_0501,2026-08-25 12:17:00,VENDOR_07,USER_07,10.20.7.168,DEV_07_A,Windhoek,SUCCESS,1,38.2,3.18,OT_07,0,0,0,0,0
VPN_1940,2026-08-25 12:35:00,VENDOR_09,USER_09,10.20.9.185,DEV_09_A,Windhoek,SUCCESS,1,22.8,3.3,OT_06,0,0,0,0,0
VPN_1732,2026-08-25 12:43:00,VENDOR_02,USER_02,10.20.2.88,DEV_02_A,Windhoek,SUCCESS,1,26.6,5.2,OT_12,0,0,0,0,0
VPN_0362,2026-08-25 14:12:00,VENDOR_11,USER_11,10.20.11.74,DEV_11_A,Windhoek,SUCCESS,1,29.1,3.75,OT_02,0,0,0,0,0
VPN_1520,2026-08-25 14:16:00,VENDOR_04,USER_04,10.20.4.61,DEV_04_A,Windhoek,SUCCESS,1,36.9,7.67,OT_13,0,0,0,0,0
VPN_0834,2026-08-25 14:18:00,VENDOR_04,USER_04,10.20.4.170,DEV_04_A,Erongo,SUCCESS,1,24.5,3.43,OT_03,0,0,0,1,0
VPN_0901,2026-08-25 14:37:00,VENDOR_05,USER_05,10.20.5.244,DEV_05_A,Windhoek,SUCCESS,1,19.1,4.06,OT_09,0,0,0,0,0
VPN_1359,2026-08-25 14:40:00,VENDOR_09,USER_09,10.20.9.240,DEV_09_A,Windhoek,SUCCESS,1,22.4,9.53,OT_03,0,0,0,1,0
VPN_1842,2026-08-25 14:49:00,VENDOR_02,USER_02,10.20.2.148,DEV_02_A,Windhoek,SUCCESS,1,28.4,1.76,OT_02,0,0,1,0,0
VPN_1685,2026-08-25 14:52:00,VENDOR_12,USER_12,198.51.100.147,DEV_EXT_924,Unknown,FAIL,0,92.9,17.92,OT_05,0,1,3,0,1
VPN_1475,2026-08-25 15:57:00,VENDOR_09,USER_09,10.20.9.148,DEV_09_A,Windhoek,SUCCESS,0,44.2,1.38,OT_03,0,0,0,0,0
VPN_0542,2026-08-25 15:59:00,VENDOR_11,USER_11,10.20.11.139,DEV_11_A,Windhoek,SUCCESS,1,23.9,3.85,OT_13,0,0,0,0,0
VPN_0219,2026-08-25 17:41:00,VENDOR_03,USER_03,10.20.3.25,DEV_03_A,Windhoek,SUCCESS,1,21.8,1.82,OT_14,0,0,1,0,0
VPN_1893,2026-08-25 17:46:00,VENDOR_05,USER_05,10.20.5.245,DEV_05_A,Windhoek,SUCCESS,1,34.7,24.41,OT_05,0,0,0,0,0
VPN_1714,2026-08-25 17:47:00,VENDOR_12,USER_12,10.20.12.211,DEV_12_A,Windhoek,SUCCESS,1,17.3,2.32,OT_05,0,0,2,0,0
VPN_0723,2026-08-25 17:54:00,VENDOR_03,USER_03,198.51.100.23,DEV_EXT_594,Outside Namibia,SUCCESS,0,63.5,54.31,OT_09,0,1,9,1,1
VPN_0121,2026-08-25 18:34:00,VENDOR_07,USER_07,10.20.7.108,DEV_07_A,Windhoek,SUCCESS,1,42.2,3.93,OT_13,0,0,0,0,0
VPN_1358,2026-08-25 18:52:00,VENDOR_05,USER_05,10.20.5.47,DEV_05_A,Windhoek,SUCCESS,1,45.9,2.91,OT_02,0,0,1,0,0
VPN_0350,2026-08-25 19:33:00,VENDOR_07,USER_07,10.20.7.191,DEV_07_A,Windhoek,SUCCESS,1,40.0,4.35,OT_10,0,0,0,1,0
VPN_0871,2026-08-25 19:49:00,VENDOR_01,USER_01,10.20.1.47,DEV_01_A,Erongo,SUCCESS,0,39.8,2.64,OT_15,0,0,0,0,0
VPN_0598,2026-08-25 20:17:00,VENDOR_05,USER_05,198.51.100.225,DEV_05_A,Outside Namibia,SUCCESS,1,68.6,19.91,OT_04,1,0,2,1,1
VPN_1868,2026-08-25 20:32:00,VENDOR_12,USER_12,198.51.100.39,DEV_EXT_658,Unknown,SUCCESS,0,48.0,62.26,OT_03,1,1,5,0,1
VPN_0695,2026-08-25 20:33:00,VENDOR_04,USER_04,10.20.4.211,DEV_04_A,Windhoek,SUCCESS,1,27.1,11.6,OT_03,1,0,1,0,0
VPN_0875,2026-08-25 20:50:00,VENDOR_08,USER_08,10.20.8.76,DEV_08_A,Windhoek,SUCCESS,1,37.9,8.61,OT_05,1,0,0,0,0
VPN_1635,2026-08-25 21:12:00,VENDOR_03,USER_03,10.20.3.156,DEV_03_A,Erongo,SUCCESS,1,27.7,2.06,OT_15,1,0,1,0,0
VPN_0575,2026-08-25 21:25:00,VENDOR_09,USER_09,10.20.9.183,DEV_09_A,Windhoek,SUCCESS,1,28.9,19.66,OT_01,1,0,0,0,0
VPN_0220,2026-08-25 21:32:00,VENDOR_04,USER_04,10.20.4.77,DEV_04_A,Windhoek,SUCCESS,1,29.3,15.59,OT_14,1,0,0,0,0
VPN_1326,2026-08-25 21:44:00,VENDOR_05,USER_05,10.20.5.37,DEV_05_A,Windhoek,SUCCESS,1,22.7,6.77,OT_15,1,0,0,0,0
VPN_1982,2026-08-25 22:03:00,VENDOR_05,USER_05,10.20.5.137,DEV_05_A,Windhoek,SUCCESS,1,36.0,6.3,OT_09,1,0,1,0,0
VPN_0788,2026-08-25 22:08:00,VENDOR_03,USER_03,10.20.3.212,DEV_03_A,Windhoek,SUCCESS,1,17.0,6.28,OT_14,1,0,0,0,0
VPN_1210,2026-08-25 22:44:00,VENDOR_03,USER_03,10.20.3.102,DEV_03_A,Windhoek,SUCCESS,1,31.7,6.3,OT_07,1,0,1,0,0
VPN_0753,2026-08-25 23:36:00,VENDOR_09,USER_09,10.20.9.201,DEV_09_A,Windhoek,SUCCESS,1,31.7,18.53,OT_08,1,0,0,0,0
VPN_0985,2026-08-25 23:45:00,VENDOR_06,USER_06,10.20.6.106,DEV_EXT_393,Windhoek,SUCCESS,1,22.0,4.88,OT_06,1,1,0,0,0
VPN_0730,2026-08-25 23:47:00,VENDOR_10,USER_10,10.20.10.182,DEV_10_A,Windhoek,SUCCESS,1,52.2,2.45,OT_04,1,0,0,0,0
VPN_1488,2026-08-25 23:48:00,VENDOR_09,USER_09,10.20.9.88,DEV_09_A,Windhoek,SUCCESS,1,37.1,8.28,OT_06,1,0,0,0,0
VPN_1365,2026-08-25 23:50:00,VENDOR_10,USER_10,10.20.10.108,DEV_10_A,Windhoek,SUCCESS,1,28.9,5.88,OT_10,1,0,0,0,0
VPN_1956,2026-08-26 00:26:00,VENDOR_07,USER_07,10.20.7.27,DEV_07_A,Windhoek,SUCCESS,1,18.8,4.08,OT_09,1,0,0,0,0
VPN_0177,2026-08-26 01:23:00,VENDOR_02,USER_02,10.20.2.104,DEV_02_A,Windhoek,SUCCESS,1,48.4,3.98,OT_07,1,0,0,0,0
VPN_1340,2026-08-26 01:28:00,VENDOR_05,USER_05,10.20.5.199,DEV_05_A,Windhoek,SUCCESS,1,23.9,5.67,OT_01,1,0,0,0,0
VPN_0544,2026-08-26 01:40:00,VENDOR_11,USER_11,10.20.11.168,DEV_11_A,Windhoek,SUCCESS,1,27.7,7.56,OT_11,1,0,0,0,0
VPN_1742,2026-08-26 01:45:00,VENDOR_12,USER_12,10.20.12.79,DEV_12_A,Windhoek,SUCCESS,1,32.6,15.44,OT_09,1,0,0,0,0
VPN_1348,2026-08-26 01:47:00,VENDOR_08,USER_08,10.20.8.149,DEV_08_A,Windhoek,SUCCESS,1,16.8,2.17,OT_09,1,0,0,0,0
VPN_1300,2026-08-26 02:02:00,VENDOR_01,USER_01,10.20.1.113,DEV_01_A,Windhoek,SUCCESS,1,23.1,16.83,OT_06,1,0,0,0,0
VPN_0479,2026-08-26 02:38:00,VENDOR_05,USER_05,10.20.5.164,DEV_05_A,Erongo,SUCCESS,1,40.6,3.63,OT_02,1,0,1,0,0
VPN_0822,2026-08-26 03:00:00,VENDOR_09,USER_09,10.20.9.237,DEV_09_A,Windhoek,SUCCESS,1,37.0,11.26,OT_01,1,0,0,0,0
VPN_0423,2026-08-26 03:33:00,VENDOR_01,USER_01,10.20.1.239,DEV_01_A,Windhoek,SUCCESS,1,68.8,12.53,OT_11,1,0,0,0,0
VPN_0307,2026-08-26 04:30:00,VENDOR_08,USER_08,10.20.8.220,DEV_08_A,Erongo,SUCCESS,0,16.2,8.8,OT_12,1,0,0,0,0
VPN_0818,2026-08-26 05:23:00,VENDOR_07,USER_07,10.20.7.155,DEV_07_A,Windhoek,SUCCESS,1,34.2,10.3,OT_11,1,0,1,0,0
VPN_1559,2026-08-26 05:45:00,VENDOR_05,USER_05,10.20.5.82,DEV_05_A,Windhoek,FAIL,1,35.3,1.6,OT_10,1,0,0,0,0
VPN_1955,2026-08-26 06:42:00,VENDOR_04,USER_04,10.20.4.23,DEV_04_A,Windhoek,SUCCESS,1,24.4,11.65,OT_05,0,0,1,0,0
VPN_0418,2026-08-26 07:21:00,VENDOR_10,USER_10,10.20.10.165,DEV_10_A,Windhoek,SUCCESS,1,24.7,1.23,OT_08,0,0,0,0,0
VPN_1891,2026-08-26 07:37:00,VENDOR_07,USER_07,10.20.7.9,DEV_07_A,Erongo,SUCCESS,1,8.4,5.85,OT_07,0,0,0,0,0
VPN_0265,2026-08-26 07:52:00,VENDOR_09,USER_09,10.20.9.18,DEV_09_A,Windhoek,SUCCESS,1,30.6,21.77,OT_11,0,0,0,0,0
VPN_0292,2026-08-26 09:02:00,VENDOR_11,USER_11,10.20.11.21,DEV_11_A,Windhoek,SUCCESS,1,38.8,3.47,OT_13,0,0,2,0,0
VPN_0537,2026-08-26 09:02:00,VENDOR_12,USER_12,10.20.12.244,DEV_12_A,Windhoek,SUCCESS,1,50.6,8.94,OT_11,0,0,0,0,0
VPN_1794,2026-08-26 09:15:00,VENDOR_10,USER_10,10.20.10.121,DEV_10_A,Windhoek,FAIL,1,26.8,3.51,OT_03,0,0,1,0,0
VPN_0950,2026-08-26 09:28:00,VENDOR_08,USER_08,10.20.8.82,DEV_08_A,Windhoek,SUCCESS,1,22.0,14.02,OT_13,0,0,0,0,0
VPN_0873,2026-08-26 10:26:00,VENDOR_10,USER_10,10.20.10.89,DEV_10_A,Windhoek,SUCCESS,1,28.5,1.09,OT_01,0,0,0,0,0
VPN_1191,2026-08-26 10:57:00,VENDOR_04,USER_04,10.20.4.103,DEV_04_A,Erongo,SUCCESS,1,30.3,2.78,OT_06,0,0,1,0,0
VPN_0673,2026-08-26 10:58:00,VENDOR_12,USER_12,10.20.12.185,DEV_12_A,Windhoek,SUCCESS,1,27.5,2.3,OT_03,0,0,0,0,0
VPN_1676,2026-08-26 11:34:00,VENDOR_03,USER_03,10.20.3.174,DEV_03_A,Windhoek,SUCCESS,1,23.0,2.34,OT_02,0,0,0,0,0
VPN_1930,2026-08-26 12:13:00,VENDOR_10,USER_10,10.20.10.94,DEV_10_A,Erongo,SUCCESS,1,53.1,2.34,OT_14,0,0,0,0,0
VPN_1706,2026-08-26 12:20:00,VENDOR_05,USER_05,10.20.5.87,DEV_05_A,Windhoek,SUCCESS,0,34.6,7.97,OT_15,0,0,1,0,0
VPN_0858,2026-08-26 12:47:00,VENDOR_07,USER_07,10.20.7.214,DEV_07_A,Erongo,SUCCESS,1,51.4,12.89,OT_05,0,0,0,0,0
VPN_0459,2026-08-26 13:09:00,VENDOR_03,USER_03,10.20.3.54,DEV_03_A,Windhoek,SUCCESS,1,29.7,4.17,OT_10,0,0,0,0,0
VPN_1734,2026-08-26 13:23:00,VENDOR_06,USER_06,10.20.6.148,DEV_06_A,Windhoek,SUCCESS,1,52.3,5.08,OT_13,0,0,0,0,0
VPN_0101,2026-08-26 13:39:00,VENDOR_04,USER_04,10.20.4.187,DEV_04_A,Windhoek,SUCCESS,1,16.8,3.96,OT_04,0,0,0,0,0
VPN_0225,2026-08-26 13:42:00,VENDOR_06,USER_06,10.20.6.177,DEV_06_A,Windhoek,SUCCESS,1,17.1,7.08,OT_13,0,0,0,0,0
VPN_0385,2026-08-26 13:52:00,VENDOR_12,USER_12,10.20.12.82,DEV_12_A,Windhoek,SUCCESS,1,35.4,5.75,OT_03,0,0,1,0,0
VPN_0368,2026-08-26 15:31:00,VENDOR_05,USER_05,10.20.5.63,DEV_05_A,Windhoek,SUCCESS,1,16.5,7.16,OT_08,0,0,0,0,1
VPN_1909,2026-08-26 16:15:00,VENDOR_02,USER_02,10.20.2.38,DEV_02_A,Windhoek,SUCCESS,1,13.6,7.53,OT_01,0,0,1,0,0
VPN_1579,2026-08-26 16:33:00,VENDOR_02,USER_02,10.20.2.10,DEV_02_A,Windhoek,SUCCESS,1,41.2,7.91,OT_12,0,0,0,0,0
VPN_1905,2026-08-26 17:39:00,VENDOR_03,USER_03,10.20.3.158,DEV_03_A,Windhoek,SUCCESS,1,43.4,4.8,OT_05,0,0,0,0,0
VPN_0160,2026-08-26 17:55:00,VENDOR_02,USER_02,10.20.2.102,DEV_02_A,Windhoek,SUCCESS,0,15.7,14.76,OT_05,0,0,0,0,0
VPN_0308,2026-08-26 18:06:00,VENDOR_02,USER_02,10.20.2.122,DEV_02_A,Erongo,SUCCESS,1,19.9,10.62,OT_06,0,0,0,0,1
VPN_1561,2026-08-26 18:10:00,VENDOR_02,USER_02,10.20.2.2,DEV_02_A,Windhoek,SUCCESS,1,27.1,2.98,OT_01,0,0,0,0,0
VPN_0132,2026-08-26 18:21:00,VENDOR_11,USER_11,10.20.11.163,DEV_11_A,Windhoek,SUCCESS,1,45.1,5.8,OT_04,0,0,1,0,0
VPN_1068,2026-08-26 18:25:00,VENDOR_09,USER_09,10.20.9.80,DEV_09_A,Erongo,SUCCESS,1,32.1,1.77,OT_01,0,0,1,0,0
VPN_1465,2026-08-26 18:38:00,VENDOR_11,USER_11,10.20.11.60,DEV_EXT_781,Windhoek,FAIL,1,33.2,5.3,OT_01,0,1,0,0,0
VPN_1895,2026-08-26 19:07:00,VENDOR_03,USER_03,10.20.3.231,DEV_03_A,Windhoek,SUCCESS,1,23.2,7.05,OT_02,0,0,0,0,0
VPN_1771,2026-08-26 19:18:00,VENDOR_09,USER_09,10.20.9.208,DEV_09_A,Windhoek,SUCCESS,1,43.0,0.89,OT_11,0,0,0,0,0
VPN_0914,2026-08-26 19:44:00,VENDOR_11,USER_11,10.20.11.189,DEV_11_A,Windhoek,SUCCESS,1,43.9,6.25,OT_07,0,0,0,0,0
VPN_1484,2026-08-26 20:16:00,VENDOR_09,USER_09,10.20.9.189,DEV_09_A,Windhoek,SUCCESS,1,46.3,3.52,OT_10,1,0,0,0,0
VPN_0757,2026-08-26 21:14:00,VENDOR_11,USER_11,198.51.100.111,DEV_EXT_875,Outside Namibia,SUCCESS,1,104.7,36.09,OT_08,1,1,2,1,1
VPN_1022,2026-08-26 22:02:00,VENDOR_12,USER_12,10.20.12.131,DEV_12_A,Windhoek,SUCCESS,1,42.8,3.38,OT_10,1,0,0,0,0
VPN_0962,2026-08-26 22:10:00,VENDOR_10,USER_10,10.20.10.194,DEV_10_A,Windhoek,SUCCESS,0,4.0,8.06,OT_08,1,0,0,0,0
VPN_0726,2026-08-26 22:44:00,VENDOR_10,USER_10,10.20.10.209,DEV_10_A,Windhoek,SUCCESS,1,25.7,12.57,OT_03,1,0,0,0,0
VPN_0810,2026-08-26 22:50:00,VENDOR_07,USER_07,10.20.7.157,DEV_07_A,Windhoek,SUCCESS,1,25.9,11.25,OT_13,1,0,0,0,0
VPN_1131,2026-08-26 23:14:00,VENDOR_11,USER_11,10.20.11.155,DEV_11_A,Windhoek,SUCCESS,1,49.9,6.79,OT_12,1,0,0,0,0
VPN_1963,2026-08-26 23:48:00,VENDOR_12,USER_12,10.20.12.52,DEV_12_A,Windhoek,SUCCESS,1,36.0,8.51,OT_06,1,0,0,0,0
VPN_1368,2026-08-27 00:10:00,VENDOR_08,USER_08,10.20.8.231,DEV_08_A,Erongo,SUCCESS,1,13.2,9.9,OT_05,1,0,1,0,0
VPN_1463,2026-08-27 00:22:00,VENDOR_02,USER_02,10.20.2.12,DEV_02_A,Windhoek,SUCCESS,1,18.1,17.12,OT_06,1,0,0,0,0
VPN_0813,2026-08-27 00:39:00,VENDOR_07,USER_07,10.20.7.227,DEV_07_A,Erongo,SUCCESS,1,20.1,1.85,OT_05,1,0,0,0,0
VPN_1696,2026-08-27 01:05:00,VENDOR_07,USER_07,10.20.7.236,DEV_07_A,Windhoek,SUCCESS,1,17.7,10.67,OT_14,1,0,0,0,0
VPN_1193,2026-08-27 01:25:00,VENDOR_04,USER_04,10.20.4.218,DEV_04_A,Erongo,SUCCESS,1,61.3,8.52,OT_10,1,0,2,0,0
VPN_1861,2026-08-27 01:30:00,VENDOR_12,USER_12,10.20.12.75,DEV_12_A,Erongo,SUCCESS,1,35.4,4.28,OT_15,1,0,0,0,0
VPN_0601,2026-08-27 01:39:00,VENDOR_02,USER_02,10.20.2.104,DEV_02_A,Windhoek,SUCCESS,1,18.3,5.51,OT_01,1,0,0,0,0
VPN_1521,2026-08-27 01:51:00,VENDOR_06,USER_06,10.20.6.169,DEV_06_A,Windhoek,SUCCESS,1,34.8,28.94,OT_14,1,0,0,0,0
VPN_0879,2026-08-27 02:08:00,VENDOR_08,USER_08,10.20.8.86,DEV_08_A,Windhoek,SUCCESS,0,31.6,2.5,OT_02,1,0,1,0,0
VPN_0448,2026-08-27 02:31:00,VENDOR_07,USER_07,10.20.7.86,DEV_07_A,Windhoek,SUCCESS,1,17.9,2.48,OT_15,1,0,0,0,0
VPN_1173,2026-08-27 02:35:00,VENDOR_04,USER_04,10.20.4.101,DEV_04_A,Erongo,SUCCESS,0,22.1,3.75,OT_09,1,0,0,0,0
VPN_0991,2026-08-27 02:36:00,VENDOR_11,USER_11,10.20.11.211,DEV_11_A,Windhoek,SUCCESS,1,43.7,5.83,OT_07,1,0,0,0,0
VPN_1792,2026-08-27 02:44:00,VENDOR_12,USER_12,10.20.12.86,DEV_12_A,Erongo,SUCCESS,1,47.7,3.27,OT_13,1,0,0,0,0
VPN_0689,2026-08-27 02:53:00,VENDOR_08,USER_08,10.20.8.245,DEV_08_A,Erongo,SUCCESS,1,35.9,1.69,OT_15,1,0,0,0,0
VPN_0741,2026-08-27 03:00:00,VENDOR_02,USER_02,10.20.2.22,DEV_02_A,Windhoek,SUCCESS,1,15.5,3.9,OT_12,1,0,0,0,0
VPN_1889,2026-08-27 03:29:00,VENDOR_07,USER_07,10.20.7.82,DEV_07_A,Windhoek,SUCCESS,1,41.5,4.09,OT_11,1,0,1,0,0
VPN_1544,2026-08-27 03:34:00,VENDOR_08,USER_08,10.20.8.194,DEV_08_A,Windhoek,SUCCESS,1,20.5,13.22,OT_08,1,0,0,0,0
VPN_1856,2026-08-27 04:03:00,VENDOR_08,USER_08,10.20.8.64,DEV_08_A,Windhoek,SUCCESS,1,5.1,7.02,OT_06,1,0,0,0,0
VPN_1349,2026-08-27 04:25:00,VENDOR_01,USER_01,10.20.1.237,DEV_EXT_909,Windhoek,SUCCESS,1,21.1,13.69,OT_08,1,1,0,0,0
VPN_0271,2026-08-27 04:34:00,VENDOR_11,USER_11,10.20.11.20,DEV_11_A,Windhoek,SUCCESS,1,37.7,1.16,OT_03,1,0,0,0,0
VPN_0596,2026-08-27 04:51:00,VENDOR_08,USER_08,10.20.8.206,DEV_08_A,Windhoek,SUCCESS,1,15.6,16.18,OT_10,1,0,2,0,0
VPN_0882,2026-08-27 04:57:00,VENDOR_08,USER_08,10.20.8.150,DEV_EXT_518,Windhoek,SUCCESS,1,51.7,8.56,OT_04,1,1,0,0,0
VPN_0209,2026-08-27 05:04:00,VENDOR_04,USER_04,10.20.4.32,DEV_04_A,Windhoek,SUCCESS,1,32.1,12.24,OT_13,1,0,0,0,0
VPN_0965,2026-08-27 05:11:00,VENDOR_07,USER_07,10.20.7.213,DEV_07_A,Windhoek,SUCCESS,1,19.0,10.06,OT_03,1,0,0,0,0
VPN_0519,2026-08-27 05:20:00,VENDOR_05,USER_05,10.20.5.158,DEV_05_A,Windhoek,SUCCESS,1,17.4,30.38,OT_11,1,0,0,0,0
VPN_0141,2026-08-27 05:35:00,VENDOR_09,USER_09,10.20.9.153,DEV_09_A,Windhoek,SUCCESS,1,34.2,8.3,OT_05,1,0,0,1,0
VPN_0995,2026-08-27 05:46:00,VENDOR_07,USER_07,10.20.7.165,DEV_07_A,Windhoek,SUCCESS,1,28.1,2.74,OT_15,1,0,0,0,0
VPN_0238,2026-08-27 06:11:00,VENDOR_11,USER_11,198.51.100.190,DEV_11_A,Outside Namibia,FAIL,1,105.2,119.07,OT_10,0,0,4,1,1
VPN_0746,2026-08-27 07:05:00,VENDOR_07,USER_07,10.20.7.123,DEV_07_A,Windhoek,SUCCESS,1,27.1,3.22,OT_01,0,0,0,1,0
VPN_0524,2026-08-27 07:23:00,VENDOR_11,USER_11,10.20.11.114,DEV_11_A,Windhoek,SUCCESS,1,12.2,5.94,OT_13,0,0,0,0,0
VPN_1977,2026-08-27 08:31:00,VENDOR_09,USER_09,10.20.9.191,DEV_09_A,Windhoek,SUCCESS,1,54.8,11.49,OT_13,0,0,0,0,0
VPN_1912,2026-08-27 08:34:00,VENDOR_07,USER_07,10.20.7.112,DEV_07_A,Erongo,SUCCESS,1,22.1,10.71,OT_15,0,0,1,0,0
VPN_1076,2026-08-27 09:22:00,VENDOR_08,USER_08,10.20.8.157,DEV_08_A,Windhoek,SUCCESS,1,36.1,5.65,OT_08,0,0,0,0,0
VPN_0282,2026-08-27 09:46:00,VENDOR_06,USER_06,10.20.6.242,DEV_06_A,Windhoek,SUCCESS,0,29.3,6.7,OT_15,0,0,0,0,0
VPN_1197,2026-08-27 10:09:00,VENDOR_01,USER_01,10.20.1.244,DEV_01_A,Windhoek,SUCCESS,1,19.9,4.79,OT_03,0,0,0,0,0
