telemetry_id,timestamp,asset_id,sensor_type,value,set_point,deviation,command_count,state,anomaly_flag
TEL_1135,2026-08-17 05:29:00,OT_05,chlorine_mg_l,0.7,0.7,0.0,2,NORMAL,0
TEL_0321,2026-08-17 05:30:00,OT_06,flow_lps,228.945,210.0,18.945,2,NORMAL,0
TEL_0820,2026-08-17 05:30:00,OT_06,flow_lps,193.341,210.0,16.659,1,NORMAL,0
TEL_0547,2026-08-17 05:39:00,OT_05,pressure_bar,3.917,4.0,0.083,0,NORMAL,0
TEL_0265,2026-08-17 05:54:00,OT_11,pressure_bar,3.839,4.0,0.161,1,NORMAL,0
TEL_0540,2026-08-17 06:37:00,OT_13,pressure_bar,4.463,4.0,0.463,1,NORMAL,0
TEL_1074,2026-08-17 06:39:00,OT_04,chlorine_mg_l,0.767,0.7,0.067,0,NORMAL,0
TEL_1330,2026-08-17 07:19:00,OT_09,chlorine_mg_l,0.798,0.7,0.098,0,NORMAL,0
TEL_0068,2026-08-17 07:52:00,OT_06,pressure_bar,4.308,4.0,0.308,1,NORMAL,0
TEL_1233,2026-08-17 08:51:00,OT_02,pressure_bar,4.351,4.0,0.351,2,NORMAL,0
TEL_0346,2026-08-17 10:44:00,OT_08,pressure_bar,3.987,4.0,0.013,2,NORMAL,0
TEL_1460,2026-08-17 11:08:00,OT_08,flow_lps,192.869,210.0,17.131,1,NORMAL,0
TEL_1255,2026-08-17 11:12:00,OT_14,flow_lps,216.503,210.0,6.503,0,NORMAL,0
TEL_0104,2026-08-17 11:38:00,OT_11,reservoir_level_pct,68.739,72.0,3.261,1,NORMAL,0
TEL_0269,2026-08-17 12:02:00,OT_14,reservoir_level_pct,52.024,72.0,19.976,2,NORMAL,0
TEL_1451,2026-08-17 14:03:00,OT_02,chlorine_mg_l,0.804,0.7,0.104,2,NORMAL,0
TEL_0277,2026-08-17 14:08:00,OT_06,flow_lps,183.641,210.0,26.359,1,NORMAL,0
TEL_0506,2026-08-17 14:34:00,OT_13,reservoir_level_pct,62.585,72.0,9.415,0,NORMAL,0
TEL_0196,2026-08-17 15:12:00,OT_03,chlorine_mg_l,0.655,0.7,0.045,3,NORMAL,0
TEL_0849,2026-08-17 15:13:00,OT_15,flow_lps,209.711,210.0,0.289,0,NORMAL,0
TEL_1192,2026-08-17 15:34:00,OT_07,pressure_bar,4.014,4.0,0.014,3,NORMAL,0
TEL_0610,2026-08-17 16:15:00,OT_04,reservoir_level_pct,66.342,72.0,5.658,0,NORMAL,0
TEL_0565,2026-08-17 16:18:00,OT_03,pressure_bar,3.374,4.0,0.626,0,NORMAL,0
TEL_0538,2026-08-17 17:40:00,OT_08,reservoir_level_pct,79.329,72.0,7.329,1,NORMAL,0
TEL_1257,2026-08-17 19:21:00,OT_11,flow_lps,206.095,210.0,3.905,0,NORMAL,0
TEL_0789,2026-08-17 19:36:00,OT_01,flow_lps,303.404,210.0,93.404,9,ALARM,1
TEL_0683,2026-08-17 19:53:00,OT_06,chlorine_mg_l,0.702,0.7,0.002,1,NORMAL,0
TEL_0676,2026-08-17 20:32:00,OT_11,chlorine_mg_l,0.587,0.7,0.113,2,NORMAL,0
TEL_0937,2026-08-17 20:54:00,OT_03,pressure_bar,4.606,4.0,0.606,0,NORMAL,0
TEL_0709,2026-08-17 22:24:00,OT_05,reservoir_level_pct,71.747,72.0,0.253,0,NORMAL,0
TEL_0355,2026-08-17 23:16:00,OT_15,chlorine_mg_l,0.703,0.7,0.003,1,NORMAL,0
TEL_0727,2026-08-18 00:24:00,OT_09,chlorine_mg_l,0.723,0.7,0.023,1,NORMAL,0
TEL_0726,2026-08-18 00:59:00,OT_06,chlorine_mg_l,0.718,0.7,0.018,2,NORMAL,0
TEL_0108,2026-08-18 01:02:00,OT_10,reservoir_level_pct,70.472,72.0,1.528,1,NORMAL,0
TEL_0131,2026-08-18 01:03:00,OT_06,pressure_bar,4.333,4.0,0.333,2,NORMAL,0
TEL_1096,2026-08-18 02:18:00,OT_11,reservoir_level_pct,57.943,72.0,14.057,2,NORMAL,0
TEL_0764,2026-08-18 02:34:00,OT_06,flow_lps,196.701,210.0,13.299,2,NORMAL,0
TEL_0631,2026-08-18 02:57:00,OT_13,flow_lps,215.53,210.0,5.53,2,NORMAL,0
TEL_0842,2026-08-18 03:03:00,OT_02,reservoir_level_pct,69.096,72.0,2.904,0,NORMAL,0
TEL_0836,2026-08-18 04:03:00,OT_14,flow_lps,249.076,210.0,39.076,0,NORMAL,0
TEL_0507,2026-08-18 04:21:00,OT_01,pressure_bar,4.093,4.0,0.093,2,NORMAL,0
TEL_0689,2026-08-18 04:26:00,OT_15,flow_lps,192.786,210.0,17.214,5,NORMAL,0
TEL_1043,2026-08-18 05:18:00,OT_12,chlorine_mg_l,0.792,0.7,0.092,1,NORMAL,0
TEL_0416,2026-08-18 05:46:00,OT_14,pressure_bar,4.252,4.0,0.252,4,NORMAL,0
TEL_0778,2026-08-18 05:50:00,OT_01,reservoir_level_pct,67.724,72.0,4.276,0,NORMAL,0
TEL_0481,2026-08-18 06:22:00,OT_08,pressure_bar,4.272,4.0,0.272,3,NORMAL,0
TEL_1266,2026-08-18 06:29:00,OT_11,pressure_bar,3.022,4.0,0.978,6,NORMAL,0
TEL_0858,2026-08-18 06:53:00,OT_02,pressure_bar,3.466,4.0,0.534,2,NORMAL,0
TEL_0223,2026-08-18 07:07:00,OT_14,reservoir_level_pct,98.404,72.0,26.404,8,ALARM,1
TEL_0344,2026-08-18 07:20:00,OT_03,chlorine_mg_l,0.582,0.7,0.118,0,NORMAL,0
TEL_1023,2026-08-18 09:01:00,OT_15,pressure_bar,4.686,4.0,0.686,1,NORMAL,0
TEL_0002,2026-08-18 09:22:00,OT_10,reservoir_level_pct,69.177,72.0,2.823,1,NORMAL,0
TEL_0955,2026-08-18 10:36:00,OT_07,reservoir_level_pct,76.519,72.0,4.519,1,NORMAL,0
TEL_1223,2026-08-18 10:48:00,OT_08,flow_lps,226.418,210.0,16.418,4,NORMAL,0
TEL_0967,2026-08-18 11:21:00,OT_11,reservoir_level_pct,77.406,72.0,5.406,0,NORMAL,0
TEL_0522,2026-08-18 11:22:00,OT_10,pressure_bar,4.3,4.0,0.3,0,NORMAL,0
TEL_1082,2026-08-18 11:27:00,OT_13,flow_lps,248.056,210.0,38.056,0,NORMAL,0
TEL_1269,2026-08-18 11:37:00,OT_07,chlorine_mg_l,0.724,0.7,0.024,1,NORMAL,0
TEL_0349,2026-08-18 12:03:00,OT_09,chlorine_mg_l,0.486,0.7,0.214,0,NORMAL,0
TEL_1237,2026-08-18 12:34:00,OT_07,pressure_bar,4.622,4.0,0.622,1,NORMAL,0
TEL_1219,2026-08-18 13:32:00,OT_10,pressure_bar,3.699,4.0,0.301,1,NORMAL,0
TEL_0823,2026-08-18 14:11:00,OT_06,pressure_bar,4.75,4.0,0.75,4,NORMAL,0
TEL_1272,2026-08-18 15:27:00,OT_06,flow_lps,217.093,210.0,7.093,3,NORMAL,0
TEL_0243,2026-08-18 16:05:00,OT_15,reservoir_level_pct,80.131,72.0,8.131,1,NORMAL,0
TEL_1368,2026-08-18 16:09:00,OT_07,chlorine_mg_l,0.674,0.7,0.026,4,NORMAL,0
TEL_0250,2026-08-18 16:10:00,OT_01,pressure_bar,4.532,4.0,0.532,1,NORMAL,0
TEL_0370,2026-08-18 16:38:00,OT_10,flow_lps,249.262,210.0,39.262,0,NORMAL,0
TEL_0462,2026-08-18 16:47:00,OT_04,pressure_bar,4.104,4.0,0.104,2,NORMAL,0
TEL_0913,2026-08-18 17:01:00,OT_03,reservoir_level_pct,72.004,72.0,0.004,1,NORMAL,0
TEL_0797,2026-08-18 17:44:00,OT_10,pressure_bar,3.377,4.0,0.623,0,NORMAL,0
TEL_0851,2026-08-18 18:23:00,OT_12,chlorine_mg_l,0.785,0.7,0.085,0,NORMAL,0
TEL_0235,2026-08-18 18:26:00,OT_12,chlorine_mg_l,0.736,0.7,0.036,1,NORMAL,0
TEL_0020,2026-08-18 18:52:00,OT_11,reservoir_level_pct,79.978,72.0,7.978,1,NORMAL,0
TEL_0444,2026-08-18 19:13:00,OT_01,reservoir_level_pct,72.948,72.0,0.948,3,NORMAL,0
TEL_1485,2026-08-18 19:25:00,OT_15,flow_lps,180.074,210.0,29.926,1,NORMAL,0
TEL_1086,2026-08-18 19:55:00,OT_09,chlorine_mg_l,0.648,0.7,0.052,0,NORMAL,0
TEL_1226,2026-08-18 20:09:00,OT_15,pressure_bar,3.738,4.0,0.262,0,NORMAL,0
TEL_0334,2026-08-18 20:30:00,OT_13,chlorine_mg_l,0.573,0.7,0.127,1,NORMAL,0
TEL_1437,2026-08-18 20:52:00,OT_13,flow_lps,197.934,210.0,12.066,0,NORMAL,0
TEL_0782,2026-08-18 20:53:00,OT_03,pressure_bar,3.447,4.0,0.553,2,NORMAL,0
TEL_0896,2026-08-18 21:47:00,OT_07,pressure_bar,3.728,4.0,0.272,0,NORMAL,0
TEL_0322,2026-08-18 22:11:00,OT_05,flow_lps,172.753,210.0,37.247,0,NORMAL,0
TEL_0127,2026-08-18 23:10:00,OT_02,pressure_bar,3.572,4.0,0.428,2,NORMAL,0
TEL_0800,2026-08-18 23:15:00,OT_04,flow_lps,216.0,210.0,6.0,1,NORMAL,0
TEL_1390,2026-08-18 23:16:00,OT_14,flow_lps,180.764,210.0,29.236,1,NORMAL,0
TEL_0447,2026-08-18 23:58:00,OT_03,reservoir_level_pct,70.005,72.0,1.995,1,NORMAL,0
TEL_0941,2026-08-19 00:50:00,OT_05,flow_lps,268.382,210.0,58.382,1,NORMAL,0
TEL_1468,2026-08-19 01:00:00,OT_06,chlorine_mg_l,0.678,0.7,0.022,2,NORMAL,0
TEL_0377,2026-08-19 01:14:00,OT_03,pressure_bar,4.21,4.0,0.21,0,NORMAL,0
TEL_0248,2026-08-19 01:38:00,OT_11,pressure_bar,3.9,4.0,0.1,1,NORMAL,0
TEL_0288,2026-08-19 02:04:00,OT_02,chlorine_mg_l,0.91,0.7,0.21,1,NORMAL,0
TEL_0526,2026-08-19 02:47:00,OT_11,pressure_bar,3.996,4.0,0.004,0,NORMAL,0
TEL_0775,2026-08-19 03:01:00,OT_13,flow_lps,195.305,210.0,14.695,2,NORMAL,0
TEL_1246,2026-08-19 03:09:00,OT_14,flow_lps,224.149,210.0,14.149,1,NORMAL,0
TEL_1252,2026-08-19 03:15:00,OT_15,reservoir_level_pct,75.07,72.0,3.07,1,NORMAL,0
TEL_0749,2026-08-19 03:20:00,OT_01,reservoir_level_pct,60.199,72.0,11.801,0,NORMAL,0
TEL_0647,2026-08-19 04:04:00,OT_02,chlorine_mg_l,0.635,0.7,0.065,1,NORMAL,0
TEL_1298,2026-08-19 04:29:00,OT_09,flow_lps,228.206,210.0,18.206,1,NORMAL,0
TEL_0169,2026-08-19 05:20:00,OT_12,pressure_bar,3.386,4.0,0.614,1,NORMAL,0
TEL_0762,2026-08-19 05:42:00,OT_15,pressure_bar,4.408,4.0,0.408,0,NORMAL,0
TEL_1058,2026-08-19 06:09:00,OT_03,reservoir_level_pct,61.486,72.0,10.514,1,NORMAL,0
TEL_0701,2026-08-19 06:16:00,OT_02,flow_lps,212.139,210.0,2.139,1,NORMAL,0
TEL_0957,2026-08-19 06:45:00,OT_03,flow_lps,199.82,210.0,10.18,1,NORMAL,0
TEL_0630,2026-08-19 07:10:00,OT_11,chlorine_mg_l,0.727,0.7,0.027,1,NORMAL,0
TEL_0722,2026-08-19 07:27:00,OT_12,chlorine_mg_l,0.663,0.7,0.037,2,NORMAL,0
TEL_1326,2026-08-19 07:51:00,OT_10,flow_lps,243.294,210.0,33.294,1,NORMAL,0
TEL_0155,2026-08-19 07:56:00,OT_07,reservoir_level_pct,65.396,72.0,6.604,3,NORMAL,0
TEL_1321,2026-08-19 09:53:00,OT_15,pressure_bar,4.826,4.0,0.826,0,NORMAL,0
TEL_1413,2026-08-19 10:11:00,OT_01,pressure_bar,4.214,4.0,0.214,1,NORMAL,0
TEL_1293,2026-08-19 10:14:00,OT_01,reservoir_level_pct,88.153,72.0,16.153,8,ALARM,1
TEL_1067,2026-08-19 10:49:00,OT_13,flow_lps,215.799,210.0,5.799,1,NORMAL,0
TEL_0384,2026-08-19 11:00:00,OT_02,pressure_bar,3.635,4.0,0.365,3,NORMAL,0
TEL_0790,2026-08-19 11:01:00,OT_11,reservoir_level_pct,73.24,72.0,1.24,3,NORMAL,0
TEL_0678,2026-08-19 11:13:00,OT_01,pressure_bar,4.542,4.0,0.542,2,NORMAL,0
TEL_0753,2026-08-19 11:33:00,OT_04,chlorine_mg_l,0.565,0.7,0.135,2,NORMAL,0
TEL_0032,2026-08-19 12:12:00,OT_05,chlorine_mg_l,0.601,0.7,0.099,1,NORMAL,0
TEL_1051,2026-08-19 12:16:00,OT_14,reservoir_level_pct,80.29,72.0,8.29,1,NORMAL,0
TEL_1324,2026-08-19 13:44:00,OT_06,chlorine_mg_l,0.778,0.7,0.078,0,NORMAL,0
TEL_0514,2026-08-19 13:57:00,OT_15,reservoir_level_pct,66.229,72.0,5.771,1,NORMAL,0
TEL_1108,2026-08-19 13:58:00,OT_13,pressure_bar,3.902,4.0,0.098,2,NORMAL,0
TEL_0199,2026-08-19 14:24:00,OT_11,chlorine_mg_l,0.677,0.7,0.023,2,NORMAL,0
TEL_0919,2026-08-19 14:32:00,OT_06,flow_lps,234.834,210.0,24.834,0,NORMAL,0
TEL_0018,2026-08-19 14:36:00,OT_07,pressure_bar,4.007,4.0,0.007,2,NORMAL,0
TEL_0505,2026-08-19 14:46:00,OT_13,chlorine_mg_l,0.704,0.7,0.004,1,NORMAL,0
TEL_0252,2026-08-19 14:47:00,OT_10,pressure_bar,3.831,4.0,0.169,1,NORMAL,0
TEL_0759,2026-08-19 15:12:00,OT_13,pressure_bar,3.823,4.0,0.177,0,NORMAL,0
TEL_0273,2026-08-19 15:36:00,OT_07,flow_lps,185.016,210.0,24.984,0,NORMAL,0
TEL_0855,2026-08-19 15:50:00,OT_09,pressure_bar,3.908,4.0,0.092,1,NORMAL,0
TEL_0508,2026-08-19 16:08:00,OT_13,reservoir_level_pct,68.302,72.0,3.698,1,NORMAL,0
TEL_0183,2026-08-19 17:15:00,OT_11,flow_lps,220.319,210.0,10.319,0,NORMAL,0
TEL_0831,2026-08-19 18:15:00,OT_10,reservoir_level_pct,75.964,72.0,3.964,4,NORMAL,0
TEL_1262,2026-08-19 18:21:00,OT_13,reservoir_level_pct,91.169,72.0,19.169,0,NORMAL,0
TEL_1391,2026-08-19 18:30:00,OT_02,flow_lps,322.288,210.0,112.288,9,ALARM,1
TEL_1341,2026-08-19 18:42:00,OT_14,reservoir_level_pct,72.177,72.0,0.177,2,NORMAL,0
TEL_1207,2026-08-19 18:42:00,OT_05,flow_lps,301.035,210.0,91.035,12,ALARM,1
TEL_0165,2026-08-19 19:49:00,OT_02,reservoir_level_pct,78.099,72.0,6.099,1,NORMAL,0
TEL_0218,2026-08-19 20:04:00,OT_03,flow_lps,206.777,210.0,3.223,0,NORMAL,0
TEL_0264,2026-08-19 20:08:00,OT_10,chlorine_mg_l,0.645,0.7,0.055,1,NORMAL,0
TEL_1343,2026-08-19 21:05:00,OT_03,reservoir_level_pct,79.292,72.0,7.292,1,NORMAL,0
TEL_0900,2026-08-19 22:34:00,OT_14,chlorine_mg_l,0.583,0.7,0.117,1,NORMAL,0
TEL_1280,2026-08-19 23:13:00,OT_06,flow_lps,225.863,210.0,15.863,2,NORMAL,0
TEL_0808,2026-08-19 23:35:00,OT_09,chlorine_mg_l,0.738,0.7,0.038,2,NORMAL,0
TEL_0870,2026-08-19 23:56:00,OT_01,reservoir_level_pct,72.009,72.0,0.009,2,NORMAL,0
TEL_0928,2026-08-20 00:08:00,OT_14,pressure_bar,3.676,4.0,0.324,1,NORMAL,0
TEL_0751,2026-08-20 00:23:00,OT_07,reservoir_level_pct,54.199,72.0,17.801,2,NORMAL,0
TEL_0446,2026-08-20 00:30:00,OT_01,chlorine_mg_l,0.675,0.7,0.025,3,NORMAL,0
TEL_0359,2026-08-20 01:30:00,OT_08,flow_lps,183.438,210.0,26.562,0,NORMAL,0
TEL_0710,2026-08-20 02:06:00,OT_06,chlorine_mg_l,0.726,0.7,0.026,1,NORMAL,0
TEL_1047,2026-08-20 02:24:00,OT_08,pressure_bar,4.125,4.0,0.125,1,NORMAL,0
TEL_0947,2026-08-20 02:35:00,OT_12,flow_lps,218.283,210.0,8.283,3,NORMAL,0
TEL_0042,2026-08-20 04:14:00,OT_14,reservoir_level_pct,76.495,72.0,4.495,2,NORMAL,0
TEL_0107,2026-08-20 04:27:00,OT_06,flow_lps,167.299,210.0,42.701,3,NORMAL,0
TEL_0049,2026-08-20 04:49:00,OT_04,flow_lps,210.922,210.0,0.922,1,NORMAL,0
TEL_0005,2026-08-20 04:49:00,OT_15,chlorine_mg_l,0.548,0.7,0.152,0,NORMAL,0
TEL_0931,2026-08-20 04:53:00,OT_03,chlorine_mg_l,0.671,0.7,0.029,0,NORMAL,0
TEL_0733,2026-08-20 06:07:00,OT_02,flow_lps,167.718,210.0,42.282,1,NORMAL,0
TEL_1007,2026-08-20 06:08:00,OT_15,pressure_bar,4.276,4.0,0.276,2,NORMAL,0
TEL_0537,2026-08-20 06:38:00,OT_09,flow_lps,259.418,210.0,49.418,2,NORMAL,0
TEL_0045,2026-08-20 06:47:00,OT_04,pressure_bar,3.783,4.0,0.217,3,NORMAL,0
TEL_0217,2026-08-20 07:07:00,OT_09,flow_lps,201.731,210.0,8.269,0,NORMAL,0
TEL_0133,2026-08-20 07:46:00,OT_03,reservoir_level_pct,76.618,72.0,4.618,0,NORMAL,0
TEL_0645,2026-08-20 08:14:00,OT_10,chlorine_mg_l,0.703,0.7,0.003,1,NORMAL,0
TEL_1056,2026-08-20 08:29:00,OT_09,flow_lps,202.365,210.0,7.635,1,NORMAL,0
TEL_0460,2026-08-20 09:50:00,OT_05,reservoir_level_pct,64.865,72.0,7.135,2,NORMAL,0
TEL_1361,2026-08-20 11:10:00,OT_06,pressure_bar,3.45,4.0,0.55,1,NORMAL,0
TEL_0163,2026-08-20 11:14:00,OT_14,flow_lps,249.347,210.0,39.347,0,NORMAL,0
TEL_0497,2026-08-20 11:31:00,OT_10,pressure_bar,4.333,4.0,0.333,1,NORMAL,0
TEL_1148,2026-08-20 11:31:00,OT_07,reservoir_level_pct,77.019,72.0,5.019,3,NORMAL,0
TEL_0241,2026-08-20 11:51:00,OT_06,flow_lps,215.423,210.0,5.423,0,NORMAL,0
TEL_1235,2026-08-20 13:09:00,OT_12,pressure_bar,3.783,4.0,0.217,1,NORMAL,0
TEL_0995,2026-08-20 14:05:00,OT_08,chlorine_mg_l,0.821,0.7,0.121,1,NORMAL,0
TEL_0587,2026-08-20 14:39:00,OT_01,flow_lps,219.617,210.0,9.617,2,NORMAL,0
TEL_0007,2026-08-20 15:20:00,OT_08,chlorine_mg_l,0.602,0.7,0.098,3,NORMAL,0
TEL_0983,2026-08-20 15:23:00,OT_10,chlorine_mg_l,0.64,0.7,0.06,2,NORMAL,0
TEL_1351,2026-08-20 15:53:00,OT_07,chlorine_mg_l,0.736,0.7,0.036,0,NORMAL,0
TEL_1410,2026-08-20 15:57:00,OT_09,flow_lps,173.279,210.0,36.721,2,NORMAL,0
TEL_1157,2026-08-20 16:09:00,OT_01,pressure_bar,5.051,4.0,1.051,7,ALARM,1
TEL_0215,2026-08-20 16:20:00,OT_15,pressure_bar,6.547,4.0,2.547,11,ALARM,1
TEL_0974,2026-08-20 16:56:00,OT_10,chlorine_mg_l,0.507,0.7,0.193,0,NORMAL,0
TEL_1328,2026-08-20 17:07:00,OT_06,chlorine_mg_l,0.634,0.7,0.066,0,NORMAL,0
TEL_0876,2026-08-20 17:17:00,OT_12,pressure_bar,3.92,4.0,0.08,1,NORMAL,0
TEL_0220,2026-08-20 18:02:00,OT_09,chlorine_mg_l,0.759,0.7,0.059,1,NORMAL,0
TEL_1120,2026-08-20 18:19:00,OT_13,reservoir_level_pct,71.336,72.0,0.664,4,NORMAL,0
TEL_1229,2026-08-20 18:25:00,OT_06,flow_lps,214.385,210.0,4.385,1,NORMAL,0
TEL_1385,2026-08-20 18:59:00,OT_12,reservoir_level_pct,72.421,72.0,0.421,2,NORMAL,0
TEL_1415,2026-08-20 19:00:00,OT_09,chlorine_mg_l,0.808,0.7,0.108,0,NORMAL,0
TEL_0817,2026-08-20 19:07:00,OT_01,pressure_bar,4.349,4.0,0.349,2,NORMAL,0
TEL_1399,2026-08-20 19:59:00,OT_14,chlorine_mg_l,0.689,0.7,0.011,2,NORMAL,0
TEL_0047,2026-08-20 20:08:00,OT_02,reservoir_level_pct,67.759,72.0,4.241,2,NORMAL,0
TEL_0907,2026-08-20 20:41:00,OT_15,chlorine_mg_l,0.586,0.7,0.114,3,NORMAL,0
TEL_0606,2026-08-20 21:02:00,OT_14,reservoir_level_pct,95.011,72.0,23.011,3,NORMAL,0
TEL_1347,2026-08-20 21:19:00,OT_13,reservoir_level_pct,64.663,72.0,7.337,0,NORMAL,0
TEL_0613,2026-08-20 21:41:00,OT_13,reservoir_level_pct,83.037,72.0,11.037,0,NORMAL,0
TEL_0704,2026-08-20 22:22:00,OT_11,reservoir_level_pct,69.545,72.0,2.455,1,NORMAL,0
TEL_1163,2026-08-20 22:59:00,OT_15,pressure_bar,3.413,4.0,0.587,0,NORMAL,0
TEL_0558,2026-08-20 23:24:00,OT_13,chlorine_mg_l,0.783,0.7,0.083,0,NORMAL,0
TEL_0123,2026-08-20 23:42:00,OT_08,chlorine_mg_l,0.788,0.7,0.088,3,NORMAL,0
TEL_0307,2026-08-20 23:47:00,OT_06,flow_lps,200.755,210.0,9.245,3,NORMAL,0
TEL_1462,2026-08-21 01:15:00,OT_11,flow_lps,196.435,210.0,13.565,1,NORMAL,0
TEL_1084,2026-08-21 01:33:00,OT_15,flow_lps,197.52,210.0,12.48,0,NORMAL,0
TEL_0135,2026-08-21 02:15:00,OT_12,reservoir_level_pct,65.177,72.0,6.823,0,NORMAL,0
TEL_0632,2026-08-21 02:22:00,OT_04,pressure_bar,5.746,4.0,1.746,10,ALARM,1
TEL_0195,2026-08-21 04:15:00,OT_02,chlorine_mg_l,0.713,0.7,0.013,0,NORMAL,0
TEL_0164,2026-08-21 04:36:00,OT_12,pressure_bar,4.133,4.0,0.133,1,NORMAL,0
TEL_1425,2026-08-21 04:39:00,OT_10,chlorine_mg_l,0.852,0.7,0.152,0,NORMAL,0
TEL_0990,2026-08-21 05:02:00,OT_01,chlorine_mg_l,0.626,0.7,0.074,0,NORMAL,0
TEL_0933,2026-08-21 06:33:00,OT_03,chlorine_mg_l,0.676,0.7,0.024,1,NORMAL,0
TEL_0074,2026-08-21 07:13:00,OT_08,pressure_bar,3.992,4.0,0.008,2,NORMAL,0
TEL_0064,2026-08-21 08:18:00,OT_12,flow_lps,206.638,210.0,3.362,1,NORMAL,0
TEL_0904,2026-08-21 08:46:00,OT_05,pressure_bar,3.729,4.0,0.271,1,NORMAL,0
TEL_1367,2026-08-21 09:40:00,OT_15,reservoir_level_pct,64.187,72.0,7.813,0,NORMAL,0
TEL_1173,2026-08-21 09:53:00,OT_08,flow_lps,185.869,210.0,24.131,2,NORMAL,0
TEL_0866,2026-08-21 10:30:00,OT_10,pressure_bar,3.884,4.0,0.116,3,NORMAL,0
TEL_0589,2026-08-21 10:52:00,OT_10,chlorine_mg_l,0.743,0.7,0.043,1,NORMAL,0
TEL_0246,2026-08-21 11:20:00,OT_12,flow_lps,213.346,210.0,3.346,1,NORMAL,0
TEL_1379,2026-08-21 12:01:00,OT_15,reservoir_level_pct,124.514,72.0,52.514,4,ALARM,1
TEL_0379,2026-08-21 12:13:00,OT_04,reservoir_level_pct,63.182,72.0,8.818,2,NORMAL,0
TEL_1149,2026-08-21 12:31:00,OT_07,chlorine_mg_l,0.651,0.7,0.049,1,NORMAL,0
TEL_0204,2026-08-21 13:12:00,OT_13,pressure_bar,3.915,4.0,0.085,1,NORMAL,0
TEL_1070,2026-08-21 14:11:00,OT_12,reservoir_level_pct,75.371,72.0,3.371,2,NORMAL,0
TEL_0777,2026-08-21 14:30:00,OT_04,pressure_bar,4.753,4.0,0.753,4,NORMAL,0
TEL_1488,2026-08-21 14:34:00,OT_11,reservoir_level_pct,75.658,72.0,3.658,1,NORMAL,0
TEL_0570,2026-08-21 15:17:00,OT_09,pressure_bar,3.57,4.0,0.43,1,NORMAL,0
TEL_0055,2026-08-21 16:18:00,OT_03,flow_lps,235.386,210.0,25.386,2,NORMAL,0
TEL_1089,2026-08-21 16:22:00,OT_14,flow_lps,214.495,210.0,4.495,1,NORMAL,0
TEL_0682,2026-08-21 16:43:00,OT_01,reservoir_level_pct,61.352,72.0,10.648,2,NORMAL,0
TEL_1473,2026-08-21 16:49:00,OT_01,pressure_bar,3.572,4.0,0.428,3,NORMAL,0
TEL_0793,2026-08-21 16:53:00,OT_04,reservoir_level_pct,95.581,72.0,23.581,8,ALARM,1
TEL_0222,2026-08-21 17:27:00,OT_02,reservoir_level_pct,71.222,72.0,0.778,0,NORMAL,0
TEL_1191,2026-08-21 17:27:00,OT_07,flow_lps,226.91,210.0,16.91,4,NORMAL,0
TEL_1260,2026-08-21 17:38:00,OT_01,chlorine_mg_l,0.647,0.7,0.053,2,NORMAL,0
TEL_0603,2026-08-21 17:38:00,OT_07,chlorine_mg_l,0.639,0.7,0.061,3,NORMAL,0
TEL_0671,2026-08-21 18:18:00,OT_12,flow_lps,231.314,210.0,21.314,0,NORMAL,0
TEL_1042,2026-08-21 18:29:00,OT_14,chlorine_mg_l,0.846,0.7,0.146,4,NORMAL,0
TEL_0574,2026-08-21 18:45:00,OT_13,flow_lps,196.728,210.0,13.272,2,NORMAL,0
TEL_1221,2026-08-21 19:24:00,OT_05,reservoir_level_pct,87.198,72.0,15.198,0,NORMAL,0
TEL_0767,2026-08-21 19:56:00,OT_01,flow_lps,207.601,210.0,2.399,2,NORMAL,0
TEL_0962,2026-08-21 20:11:00,OT_15,flow_lps,226.665,210.0,16.665,0,NORMAL,0
TEL_0747,2026-08-21 20:45:00,OT_07,chlorine_mg_l,0.605,0.7,0.095,0,NORMAL,0
TEL_0779,2026-08-21 20:53:00,OT_05,reservoir_level_pct,82.482,72.0,10.482,2,NORMAL,0
TEL_0976,2026-08-21 21:08:00,OT_14,reservoir_level_pct,73.743,72.0,1.743,1,NORMAL,0
TEL_0382,2026-08-21 21:15:00,OT_06,flow_lps,219.241,210.0,9.241,0,NORMAL,0
TEL_0405,2026-08-21 21:24:00,OT_12,reservoir_level_pct,73.618,72.0,1.618,0,NORMAL,0
TEL_1005,2026-08-21 23:08:00,OT_05,reservoir_level_pct,65.85,72.0,6.15,1,NORMAL,0
TEL_0892,2026-08-21 23:22:00,OT_11,reservoir_level_pct,88.194,72.0,16.194,0,NORMAL,0
TEL_1012,2026-08-21 23:38:00,OT_11,reservoir_level_pct,66.33,72.0,5.67,1,NORMAL,0
TEL_1481,2026-08-21 23:53:00,OT_12,chlorine_mg_l,0.587,0.7,0.113,0,NORMAL,0
TEL_1434,2026-08-22 00:10:00,OT_14,flow_lps,183.487,210.0,26.513,0,NORMAL,0
TEL_0979,2026-08-22 00:22:00,OT_02,flow_lps,384.611,210.0,174.611,9,ALARM,1
TEL_1454,2026-08-22 00:25:00,OT_08,flow_lps,180.856,210.0,29.144,0,NORMAL,0
TEL_0805,2026-08-22 00:39:00,OT_03,chlorine_mg_l,0.616,0.7,0.084,1,NORMAL,0
TEL_0151,2026-08-22 00:59:00,OT_15,pressure_bar,3.554,4.0,0.446,2,NORMAL,0
