session_id,timestamp,vendor_id,user_id,asset_id,label_suspicious,supervised_probability,anomaly_percentile,risk_score,risk_level,recommended_action
VPN_1125,2026-08-15 13:18:00,VENDOR_04,USER_04,OT_06,0,0.11358793293445546,16.25,10.2,Low,Allow with normal monitoring
VPN_0959,2026-08-23 06:46:00,VENDOR_09,USER_09,OT_06,0,0.07571833482016863,26.3,10.2,Low,Allow with normal monitoring
VPN_1419,2026-08-07 12:23:00,VENDOR_11,USER_11,OT_03,0,0.08436716506549186,24.2,10.2,Low,Allow with normal monitoring
VPN_1198,2026-08-03 15:34:00,VENDOR_08,USER_08,OT_13,0,0.10074025924191257,19.9,10.2,Low,Allow with normal monitoring
VPN_1749,2026-08-16 13:22:00,VENDOR_11,USER_11,OT_09,0,0.1157203631810936,15.9,10.2,Low,Allow with normal monitoring
VPN_1045,2026-08-11 06:38:00,VENDOR_12,USER_12,OT_04,0,0.1217849377243069,14.35,10.2,Low,Allow with normal monitoring
VPN_0101,2026-08-26 13:39:00,VENDOR_04,USER_04,OT_04,0,0.09195801970846361,22.3,10.2,Low,Allow with normal monitoring
VPN_1565,2026-08-27 18:19:00,VENDOR_05,USER_05,OT_14,0,0.05143242712489101,32.2,10.1,Low,Allow with normal monitoring
VPN_0819,2026-08-24 15:19:00,VENDOR_08,USER_08,OT_14,0,0.1120790151848805,16.55,10.1,Low,Allow with normal monitoring
VPN_0832,2026-08-22 09:29:00,VENDOR_03,USER_03,OT_02,0,0.10546743270301205,18.3,10.1,Low,Allow with normal monitoring
VPN_0290,2026-08-02 15:15:00,VENDOR_03,USER_03,OT_11,0,0.11372170911325714,16.15,10.1,Low,Allow with normal monitoring
VPN_1483,2026-08-18 14:31:00,VENDOR_11,USER_11,OT_15,0,0.1216246196573197,13.5,10.0,Low,Allow with normal monitoring
VPN_0862,2026-08-31 07:13:00,VENDOR_11,USER_11,OT_09,0,0.09358200760977571,20.65,10.0,Low,Allow with normal monitoring
VPN_0072,2026-08-29 17:01:00,VENDOR_10,USER_10,OT_04,0,0.13020000739704532,10.9,9.9,Low,Allow with normal monitoring
VPN_0218,2026-08-15 14:42:00,VENDOR_02,USER_02,OT_14,0,0.09361538246727788,20.4,9.9,Low,Allow with normal monitoring
VPN_0113,2026-08-30 09:11:00,VENDOR_09,USER_09,OT_11,0,0.09780884278682343,18.85,9.8,Low,Allow with normal monitoring
VPN_0382,2026-08-13 08:16:00,VENDOR_03,USER_03,OT_15,0,0.0408598382266732,33.7,9.8,Low,Allow with normal monitoring
VPN_0118,2026-08-14 10:23:00,VENDOR_09,USER_09,OT_03,0,0.09841088517537956,18.8,9.8,Low,Allow with normal monitoring
VPN_1310,2026-08-14 19:56:00,VENDOR_11,USER_11,OT_04,0,0.10590121679635411,16.83,9.8,Low,Allow with normal monitoring
VPN_1362,2026-08-15 19:44:00,VENDOR_11,USER_11,OT_04,0,0.09387766376361471,19.65,9.8,Low,Allow with normal monitoring
VPN_1722,2026-08-09 15:29:00,VENDOR_07,USER_07,OT_03,0,0.12416790536191565,11.95,9.8,Low,Allow with normal monitoring
VPN_0623,2026-08-21 14:31:00,VENDOR_11,USER_11,OT_15,0,0.04390705187260937,32.4,9.7,Low,Allow with normal monitoring
VPN_1615,2026-08-01 14:19:00,VENDOR_01,USER_01,OT_03,0,0.10954746604243479,15.38,9.7,Low,Allow with normal monitoring
VPN_0394,2026-08-31 11:07:00,VENDOR_05,USER_05,OT_12,0,0.08874618082105695,20.55,9.7,Low,Allow with normal monitoring
VPN_0390,2026-08-09 11:08:00,VENDOR_05,USER_05,OT_08,0,0.10666164927345949,15.75,9.7,Low,Allow with normal monitoring
VPN_1152,2026-08-11 07:01:00,VENDOR_03,USER_03,OT_15,0,0.0408598382266732,33.28,9.7,Low,Allow with normal monitoring
VPN_1625,2026-08-07 06:13:00,VENDOR_12,USER_12,OT_03,0,0.06951138905267078,25.8,9.7,Low,Allow with normal monitoring
VPN_1586,2026-08-16 12:18:00,VENDOR_03,USER_03,OT_01,0,0.07229986451438812,25.15,9.7,Low,Allow with normal monitoring
VPN_1623,2026-08-12 19:17:00,VENDOR_10,USER_10,OT_15,0,0.04057092158056597,33.05,9.6,Low,Allow with normal monitoring
VPN_1174,2026-08-03 11:54:00,VENDOR_08,USER_08,OT_09,0,0.06920035721570549,24.95,9.5,Low,Allow with normal monitoring
VPN_0358,2026-08-11 18:35:00,VENDOR_11,USER_11,OT_11,0,0.12341026553978196,10.5,9.5,Low,Allow with normal monitoring
VPN_0225,2026-08-26 13:42:00,VENDOR_06,USER_06,OT_13,0,0.08533245002342657,20.7,9.5,Low,Allow with normal monitoring
VPN_1872,2026-08-13 17:20:00,VENDOR_07,USER_07,OT_14,0,0.0967217602435117,17.8,9.5,Low,Allow with normal monitoring
VPN_0159,2026-08-09 15:31:00,VENDOR_01,USER_01,OT_10,0,0.049404403197569904,30.12,9.5,Low,Allow with normal monitoring
VPN_1171,2026-08-03 09:26:00,VENDOR_07,USER_07,OT_03,0,0.09675194053450475,16.83,9.3,Low,Allow with normal monitoring
VPN_1579,2026-08-26 16:33:00,VENDOR_02,USER_02,OT_12,0,0.0864260699090908,19.35,9.3,Low,Allow with normal monitoring
VPN_0772,2026-08-18 18:37:00,VENDOR_05,USER_05,OT_08,0,0.11041035524974054,13.2,9.3,Low,Allow with normal monitoring
VPN_0125,2026-08-17 10:49:00,VENDOR_12,USER_12,OT_05,1,0.04468128023232532,30.65,9.3,Low,Allow with normal monitoring
VPN_1091,2026-08-18 15:14:00,VENDOR_07,USER_07,OT_10,0,0.06533284613856957,24.75,9.2,Low,Allow with normal monitoring
VPN_0655,2026-08-05 17:58:00,VENDOR_01,USER_01,OT_02,0,0.07623631772442128,21.65,9.2,Low,Allow with normal monitoring
VPN_1307,2026-08-21 15:27:00,VENDOR_09,USER_09,OT_15,0,0.0699866570233696,23.0,9.1,Low,Allow with normal monitoring
VPN_1522,2026-08-24 12:46:00,VENDOR_05,USER_05,OT_14,0,0.07607989191102903,21.45,9.1,Low,Allow with normal monitoring
VPN_1317,2026-08-19 12:51:00,VENDOR_06,USER_06,OT_08,0,0.14690633514626916,2.65,9.1,Low,Allow with normal monitoring
VPN_0063,2026-08-16 17:06:00,VENDOR_04,USER_04,OT_02,0,0.11105572715646625,11.5,9.0,Low,Allow with normal monitoring
VPN_0083,2026-08-21 15:47:00,VENDOR_08,USER_08,OT_11,0,0.10126520769531247,14.2,9.0,Low,Allow with normal monitoring
VPN_0677,2026-08-12 10:21:00,VENDOR_02,USER_02,OT_03,0,0.08827885153015634,17.75,9.0,Low,Allow with normal monitoring
VPN_0343,2026-08-31 12:09:00,VENDOR_10,USER_10,OT_12,0,0.11070835745957146,11.55,9.0,Low,Allow with normal monitoring
VPN_1201,2026-08-11 17:31:00,VENDOR_11,USER_11,OT_02,0,0.04537633870763681,28.6,8.9,Low,Allow with normal monitoring
VPN_0334,2026-08-28 15:22:00,VENDOR_08,USER_08,OT_06,0,0.0872460613756614,17.45,8.9,Low,Allow with normal monitoring
VPN_0463,2026-08-16 16:36:00,VENDOR_12,USER_12,OT_05,0,0.03830655764145904,30.55,8.9,Low,Allow with normal monitoring
VPN_0111,2026-08-01 14:03:00,VENDOR_03,USER_03,OT_11,0,0.07984384193921669,19.28,8.9,Low,Allow with normal monitoring
VPN_1118,2026-08-11 08:28:00,VENDOR_06,USER_06,OT_04,0,0.10540964404822294,12.42,8.8,Low,Allow with normal monitoring
VPN_0237,2026-08-11 16:27:00,VENDOR_02,USER_02,OT_01,0,0.08286996158868973,17.9,8.7,Low,Allow with normal monitoring
VPN_0901,2026-08-25 14:37:00,VENDOR_05,USER_05,OT_09,0,0.08487151802731917,17.32,8.7,Low,Allow with normal monitoring
VPN_1279,2026-08-17 15:18:00,VENDOR_11,USER_11,OT_11,0,0.08400466596450848,17.25,8.7,Low,Allow with normal monitoring
VPN_1873,2026-08-19 07:34:00,VENDOR_11,USER_11,OT_08,0,0.0836156956585741,17.32,8.7,Low,Allow with normal monitoring
VPN_1245,2026-08-22 06:58:00,VENDOR_09,USER_09,OT_13,0,0.05269648320367528,25.7,8.7,Low,Allow with normal monitoring
VPN_1602,2026-08-04 08:10:00,VENDOR_12,USER_12,OT_01,0,0.0709227716602578,21.0,8.7,Low,Allow with normal monitoring
VPN_1779,2026-08-20 11:35:00,VENDOR_06,USER_06,OT_05,0,0.08747742214531544,16.6,8.7,Low,Allow with normal monitoring
VPN_0373,2026-08-18 07:27:00,VENDOR_02,USER_02,OT_06,0,0.08013311077472311,18.1,8.6,Low,Allow with normal monitoring
VPN_1762,2026-08-17 11:33:00,VENDOR_06,USER_06,OT_10,0,0.06453688031934089,21.85,8.6,Low,Allow with normal monitoring
VPN_1017,2026-08-11 11:18:00,VENDOR_07,USER_07,OT_06,0,0.07427609642015019,19.4,8.6,Low,Allow with normal monitoring
VPN_0195,2026-08-06 13:32:00,VENDOR_11,USER_11,OT_06,0,0.05376057947814691,24.6,8.5,Low,Allow with normal monitoring
VPN_0256,2026-08-28 14:53:00,VENDOR_08,USER_08,OT_05,0,0.058952334851886806,22.9,8.5,Low,Allow with normal monitoring
VPN_1516,2026-08-15 08:59:00,VENDOR_05,USER_05,OT_08,0,0.08127669513270407,17.05,8.5,Low,Allow with normal monitoring
VPN_0663,2026-08-10 07:06:00,VENDOR_12,USER_12,OT_06,0,0.06120678620418364,21.95,8.4,Low,Allow with normal monitoring
VPN_0257,2026-08-31 07:01:00,VENDOR_09,USER_09,OT_01,0,0.0594376646269866,22.6,8.4,Low,Allow with normal monitoring
VPN_1898,2026-08-19 13:31:00,VENDOR_05,USER_05,OT_12,0,0.06469895937509643,20.9,8.4,Low,Allow with normal monitoring
VPN_1015,2026-08-12 18:59:00,VENDOR_03,USER_03,OT_14,0,0.06492670382742519,21.15,8.4,Low,Allow with normal monitoring
VPN_0026,2026-08-04 10:55:00,VENDOR_03,USER_03,OT_04,0,0.06827380410238934,20.2,8.4,Low,Allow with normal monitoring
VPN_0418,2026-08-26 07:21:00,VENDOR_10,USER_10,OT_08,0,0.06965773462651957,19.8,8.4,Low,Allow with normal monitoring
VPN_1267,2026-08-19 10:04:00,VENDOR_10,USER_10,OT_11,0,0.13001496115437502,4.1,8.4,Low,Allow with normal monitoring
VPN_0781,2026-08-23 09:04:00,VENDOR_06,USER_06,OT_04,0,0.10509054782921073,10.6,8.4,Low,Allow with normal monitoring
VPN_0651,2026-08-16 07:29:00,VENDOR_03,USER_03,OT_02,0,0.06262726057315127,21.4,8.3,Low,Allow with normal monitoring
VPN_1904,2026-08-27 17:28:00,VENDOR_02,USER_02,OT_13,0,0.06420204132360136,20.45,8.2,Low,Allow with normal monitoring
VPN_0589,2026-08-28 19:08:00,VENDOR_07,USER_07,OT_08,0,0.07078843574289186,18.4,8.2,Low,Allow with normal monitoring
VPN_1773,2026-08-18 09:50:00,VENDOR_03,USER_03,OT_13,0,0.06638641149733071,19.6,8.2,Low,Allow with normal monitoring
VPN_0951,2026-08-21 11:50:00,VENDOR_04,USER_04,OT_04,0,0.07394536598208284,17.6,8.2,Low,Allow with normal monitoring
VPN_1479,2026-08-01 16:57:00,VENDOR_04,USER_04,OT_12,0,0.062147991775542186,21.05,8.2,Low,Allow with normal monitoring
VPN_0910,2026-08-10 18:34:00,VENDOR_02,USER_02,OT_12,0,0.06935610222205321,19.08,8.2,Low,Allow with normal monitoring
VPN_1379,2026-08-20 18:46:00,VENDOR_02,USER_02,OT_14,0,0.0815727969550312,15.1,8.1,Low,Allow with normal monitoring
VPN_0685,2026-08-08 13:42:00,VENDOR_07,USER_07,OT_03,0,0.11750941052654557,5.88,8.1,Low,Allow with normal monitoring
VPN_1467,2026-08-02 08:38:00,VENDOR_11,USER_11,OT_07,0,0.05163865013925913,23.25,8.1,Low,Allow with normal monitoring
VPN_1778,2026-08-15 12:16:00,VENDOR_02,USER_02,OT_03,0,0.11821636690102699,5.45,8.1,Low,Allow with normal monitoring
VPN_1880,2026-08-29 07:46:00,VENDOR_03,USER_03,OT_11,0,0.09796333673981487,10.85,8.1,Low,Allow with normal monitoring
VPN_0642,2026-08-15 19:33:00,VENDOR_05,USER_05,OT_13,0,0.09724175654644109,11.15,8.1,Low,Allow with normal monitoring
VPN_1793,2026-08-22 09:22:00,VENDOR_02,USER_02,OT_12,0,0.07604053110006413,16.1,8.0,Low,Allow with normal monitoring
VPN_0644,2026-08-06 10:07:00,VENDOR_05,USER_05,OT_08,0,0.11790215830750991,5.38,8.0,Low,Allow with normal monitoring
VPN_1707,2026-08-08 06:06:00,VENDOR_02,USER_02,OT_08,0,0.08247018935530047,14.75,8.0,Low,Allow with normal monitoring
VPN_0186,2026-08-06 16:30:00,VENDOR_05,USER_05,OT_06,0,0.10113068725803628,9.45,7.9,Low,Allow with normal monitoring
VPN_0565,2026-08-31 12:08:00,VENDOR_04,USER_04,OT_06,0,0.07287945400040195,16.65,7.9,Low,Allow with normal monitoring
VPN_0817,2026-08-24 08:13:00,VENDOR_03,USER_03,OT_08,0,0.08156093844914772,14.0,7.8,Low,Allow with normal monitoring
VPN_0787,2026-08-27 11:37:00,VENDOR_02,USER_02,OT_08,0,0.06238545261816912,19.2,7.8,Low,Allow with normal monitoring
VPN_1402,2026-08-03 14:01:00,VENDOR_01,USER_01,OT_11,0,0.09264340495637687,11.2,7.8,Low,Allow with normal monitoring
VPN_1450,2026-08-20 06:20:00,VENDOR_05,USER_05,OT_04,0,0.08140502222985345,14.1,7.8,Low,Allow with normal monitoring
VPN_0766,2026-08-31 09:14:00,VENDOR_05,USER_05,OT_13,0,0.08808309057454439,11.85,7.7,Low,Allow with normal monitoring
VPN_0081,2026-08-30 07:36:00,VENDOR_07,USER_07,OT_13,0,0.06525397328995079,17.95,7.7,Low,Allow with normal monitoring
VPN_0345,2026-08-17 15:19:00,VENDOR_07,USER_07,OT_11,0,0.10126248785208034,8.35,7.7,Low,Allow with normal monitoring
VPN_0207,2026-08-27 11:06:00,VENDOR_01,USER_01,OT_02,0,0.05447876748000743,20.75,7.7,Low,Allow with normal monitoring
VPN_0363,2026-08-04 13:30:00,VENDOR_11,USER_11,OT_13,0,0.0585382369436698,19.55,7.7,Low,Allow with normal monitoring
VPN_1453,2026-08-27 10:34:00,VENDOR_10,USER_10,OT_11,0,0.10513271316847966,6.85,7.6,Low,Allow with normal monitoring
VPN_0602,2026-08-01 19:48:00,VENDOR_03,USER_03,OT_11,0,0.101852443511298,7.65,7.6,Low,Allow with normal monitoring
VPN_0733,2026-08-08 18:31:00,VENDOR_08,USER_08,OT_09,0,0.08077989300347424,13.4,7.6,Low,Allow with normal monitoring
VPN_1684,2026-08-11 18:53:00,VENDOR_04,USER_04,OT_03,0,0.12532593487444832,1.6,7.6,Low,Allow with normal monitoring
VPN_1689,2026-08-28 13:55:00,VENDOR_08,USER_08,OT_01,0,0.05123001404958784,20.6,7.5,Low,Allow with normal monitoring
VPN_1543,2026-08-03 12:51:00,VENDOR_09,USER_09,OT_11,0,0.08204888524297002,12.42,7.5,Low,Allow with normal monitoring
VPN_1661,2026-08-23 12:27:00,VENDOR_02,USER_02,OT_05,0,0.05977046168834301,18.5,7.5,Low,Allow with normal monitoring
VPN_0413,2026-08-21 10:13:00,VENDOR_04,USER_04,OT_03,0,0.07789962802813005,13.7,7.5,Low,Allow with normal monitoring
VPN_1069,2026-08-12 11:16:00,VENDOR_09,USER_09,OT_09,0,0.05809913066455209,18.9,7.5,Low,Allow with normal monitoring
VPN_0907,2026-08-19 10:04:00,VENDOR_07,USER_07,OT_15,0,0.05373895875545254,19.95,7.5,Low,Allow with normal monitoring
VPN_1613,2026-08-18 17:44:00,VENDOR_07,USER_07,OT_13,0,0.059392870616171975,18.65,7.5,Low,Allow with normal monitoring
VPN_0754,2026-08-11 06:54:00,VENDOR_02,USER_02,OT_15,0,0.054351459545855234,19.85,7.5,Low,Allow with normal monitoring
VPN_1303,2026-08-02 14:05:00,VENDOR_11,USER_11,OT_13,0,0.06588952642368819,16.5,7.5,Low,Allow with normal monitoring
VPN_1573,2026-08-31 06:16:00,VENDOR_10,USER_10,OT_13,0,0.04290971676846541,22.2,7.4,Low,Allow with normal monitoring
VPN_1054,2026-08-13 07:27:00,VENDOR_02,USER_02,OT_13,0,0.06838716659968257,15.65,7.4,Low,Allow with normal monitoring
VPN_0614,2026-08-10 15:46:00,VENDOR_09,USER_09,OT_07,0,0.03740153311320215,23.6,7.4,Low,Allow with normal monitoring
VPN_0109,2026-08-02 09:46:00,VENDOR_01,USER_01,OT_14,0,0.0354326141621152,24.1,7.4,Low,Allow with normal monitoring
VPN_1821,2026-08-24 10:33:00,VENDOR_04,USER_04,OT_13,0,0.05043119226139681,20.3,7.4,Low,Allow with normal monitoring
VPN_1130,2026-08-18 19:16:00,VENDOR_05,USER_05,OT_06,0,0.07869862291614181,12.7,7.4,Low,Allow with normal monitoring
VPN_1970,2026-08-23 07:17:00,VENDOR_06,USER_06,OT_10,0,0.055003112014273915,18.95,7.4,Low,Allow with normal monitoring
VPN_0012,2026-08-21 08:19:00,VENDOR_09,USER_09,OT_09,0,0.05969028067223421,18.0,7.4,Low,Allow with normal monitoring
VPN_0040,2026-08-24 16:39:00,VENDOR_06,USER_06,OT_04,0,0.07525071883897018,13.35,7.3,Low,Allow with normal monitoring
VPN_1442,2026-08-15 08:45:00,VENDOR_05,USER_05,OT_08,0,0.09166420461078825,9.07,7.3,Low,Allow with normal monitoring
VPN_0360,2026-08-28 11:16:00,VENDOR_03,USER_03,OT_13,0,0.07059719828342259,14.4,7.3,Low,Allow with normal monitoring
VPN_1172,2026-08-25 07:30:00,VENDOR_04,USER_04,OT_06,0,0.054799893242356054,18.55,7.3,Low,Allow with normal monitoring
VPN_0628,2026-08-02 10:15:00,VENDOR_07,USER_07,OT_08,0,0.07067667820691774,14.48,7.3,Low,Allow with normal monitoring
VPN_1086,2026-08-11 11:21:00,VENDOR_04,USER_04,OT_10,0,0.07140754257703275,14.3,7.3,Low,Allow with normal monitoring
VPN_1905,2026-08-26 17:39:00,VENDOR_03,USER_03,OT_05,0,0.05377579623920305,19.0,7.3,Low,Allow with normal monitoring
VPN_0121,2026-08-25 18:34:00,VENDOR_07,USER_07,OT_13,0,0.06061643610453059,17.2,7.3,Low,Allow with normal monitoring
VPN_1156,2026-08-22 10:52:00,VENDOR_06,USER_06,OT_01,0,0.04514752966529237,21.5,7.3,Low,Allow with normal monitoring
VPN_0475,2026-08-18 16:23:00,VENDOR_04,USER_04,OT_06,0,0.06454747293455011,16.32,7.3,Low,Allow with normal monitoring
VPN_0654,2026-08-30 16:37:00,VENDOR_02,USER_02,OT_05,0,0.075537212812478,13.2,7.3,Low,Allow with normal monitoring
VPN_0391,2026-08-03 12:38:00,VENDOR_10,USER_10,OT_08,0,0.06760551713698647,15.25,7.3,Low,Allow with normal monitoring
VPN_1540,2026-08-18 09:32:00,VENDOR_12,USER_12,OT_09,0,0.053996758299567224,18.7,7.2,Low,Allow with normal monitoring
VPN_1414,2026-08-10 07:59:00,VENDOR_06,USER_06,OT_09,0,0.09469987198373621,7.55,7.2,Low,Allow with normal monitoring
VPN_0438,2026-08-11 12:47:00,VENDOR_08,USER_08,OT_13,0,0.05534191784657731,18.05,7.2,Low,Allow with normal monitoring
VPN_0914,2026-08-26 19:44:00,VENDOR_11,USER_11,OT_07,0,0.04654838096514611,20.25,7.2,Low,Allow with normal monitoring
VPN_1546,2026-08-06 19:23:00,VENDOR_03,USER_03,OT_10,0,0.06316445276320624,16.0,7.2,Low,Allow with normal monitoring
VPN_1429,2026-08-18 19:17:00,VENDOR_02,USER_02,OT_11,0,0.10246428505603146,5.15,7.1,Low,Allow with normal monitoring
VPN_0898,2026-08-16 15:14:00,VENDOR_05,USER_05,OT_02,0,0.07152635525528618,13.2,7.1,Low,Allow with normal monitoring
VPN_0886,2026-08-25 08:04:00,VENDOR_05,USER_05,OT_09,0,0.1075003813486464,3.8,7.1,Low,Allow with normal monitoring
VPN_1583,2026-08-19 06:04:00,VENDOR_08,USER_08,OT_01,0,0.04781916370602402,19.45,7.1,Low,Allow with normal monitoring
VPN_1197,2026-08-27 10:09:00,VENDOR_01,USER_01,OT_03,0,0.06491462346667501,15.2,7.1,Low,Allow with normal monitoring
VPN_1733,2026-08-24 15:41:00,VENDOR_06,USER_06,OT_08,0,0.11377541335409698,2.1,7.1,Low,Allow with normal monitoring
VPN_0653,2026-08-06 17:40:00,VENDOR_01,USER_01,OT_10,0,0.0704649662801887,13.8,7.1,Low,Allow with normal monitoring
VPN_1043,2026-08-18 16:02:00,VENDOR_09,USER_09,OT_07,0,0.04134668947800239,20.85,7.0,Low,Allow with normal monitoring
VPN_1666,2026-08-22 08:12:00,VENDOR_09,USER_09,OT_06,0,0.04503535118822991,19.75,7.0,Low,Allow with normal monitoring
VPN_0870,2026-08-27 15:42:00,VENDOR_01,USER_01,OT_02,0,0.05647666142032744,16.75,7.0,Low,Allow with normal monitoring
VPN_0193,2026-08-08 15:54:00,VENDOR_07,USER_07,OT_02,0,0.0874537200820231,8.8,7.0,Low,Allow with normal monitoring
VPN_1158,2026-08-29 14:42:00,VENDOR_06,USER_06,OT_12,0,0.10696246218423015,3.42,7.0,Low,Allow with normal monitoring
VPN_1246,2026-08-02 11:32:00,VENDOR_05,USER_05,OT_08,0,0.10760874432718076,3.25,7.0,Low,Allow with normal monitoring
VPN_0112,2026-08-06 08:23:00,VENDOR_05,USER_05,OT_01,0,0.05672417001462637,16.9,7.0,Low,Allow with normal monitoring
VPN_1676,2026-08-26 11:34:00,VENDOR_03,USER_03,OT_02,0,0.07613886231799183,11.72,7.0,Low,Allow with normal monitoring
VPN_0868,2026-08-05 18:33:00,VENDOR_07,USER_07,OT_14,0,0.06966872652548696,13.3,7.0,Low,Allow with normal monitoring
VPN_1747,2026-08-21 18:47:00,VENDOR_12,USER_12,OT_01,0,0.06036650631837757,15.6,6.9,Low,Allow with normal monitoring
VPN_1603,2026-08-14 09:50:00,VENDOR_12,USER_12,OT_11,0,0.07292987406608643,12.25,6.9,Low,Allow with normal monitoring
VPN_1026,2026-08-23 12:01:00,VENDOR_09,USER_09,OT_02,0,0.04045184735048579,20.8,6.9,Low,Allow with normal monitoring
VPN_0472,2026-08-25 11:33:00,VENDOR_08,USER_08,OT_06,0,0.0779311412650267,10.75,6.9,Low,Allow with normal monitoring
VPN_1622,2026-08-31 12:04:00,VENDOR_02,USER_02,OT_10,0,0.06532946309942704,14.25,6.9,Low,Allow with normal monitoring
VPN_0347,2026-08-02 14:28:00,VENDOR_12,USER_12,OT_15,0,0.043475988262988104,19.7,6.9,Low,Allow with normal monitoring
VPN_0488,2026-08-20 13:44:00,VENDOR_09,USER_09,OT_04,0,0.05067662361111774,18.15,6.9,Low,Allow with normal monitoring
VPN_0738,2026-08-04 18:52:00,VENDOR_03,USER_03,OT_09,0,0.09310216993348396,6.8,6.9,Low,Allow with normal monitoring
VPN_0673,2026-08-26 10:58:00,VENDOR_12,USER_12,OT_03,0,0.09024122096225295,7.7,6.9,Low,Allow with normal monitoring
VPN_0736,2026-08-20 13:34:00,VENDOR_05,USER_05,OT_05,0,0.07513870763336024,11.72,6.9,Low,Allow with normal monitoring
VPN_0713,2026-08-13 12:30:00,VENDOR_05,USER_05,OT_11,0,0.11659138576041496,0.4,6.9,Low,Allow with normal monitoring
VPN_0963,2026-08-28 18:07:00,VENDOR_07,USER_07,OT_02,0,0.07592478633203402,10.95,6.8,Low,Allow with normal monitoring
VPN_0318,2026-08-22 15:05:00,VENDOR_12,USER_12,OT_07,0,0.04457428697947502,19.15,6.8,Low,Allow with normal monitoring
VPN_1363,2026-08-03 08:07:00,VENDOR_01,USER_01,OT_11,0,0.08018131805612055,9.75,6.8,Low,Allow with normal monitoring
VPN_1945,2026-08-04 11:33:00,VENDOR_05,USER_05,OT_13,0,0.06576284504915207,13.75,6.8,Low,Allow with normal monitoring
VPN_0949,2026-08-07 08:35:00,VENDOR_09,USER_09,OT_08,0,0.04969766037461519,17.7,6.8,Low,Allow with normal monitoring
VPN_1447,2026-08-02 13:28:00,VENDOR_06,USER_06,OT_05,0,0.07893651543471306,10.25,6.8,Low,Allow with normal monitoring
VPN_1651,2026-08-28 15:38:00,VENDOR_04,USER_04,OT_08,0,0.07482520531300962,11.05,6.8,Low,Allow with normal monitoring
VPN_1551,2026-08-19 17:40:00,VENDOR_02,USER_02,OT_10,0,0.08377819117702867,8.6,6.8,Low,Allow with normal monitoring
VPN_1736,2026-08-17 16:54:00,VENDOR_03,USER_03,OT_08,0,0.08685755461220931,7.75,6.7,Low,Allow with normal monitoring
VPN_0165,2026-08-06 11:29:00,VENDOR_06,USER_06,OT_13,0,0.05080849996477205,17.0,6.7,Low,Allow with normal monitoring
VPN_1768,2026-08-18 12:34:00,VENDOR_02,USER_02,OT_12,0,0.0667675223950448,12.85,6.7,Low,Allow with normal monitoring
VPN_0339,2026-08-21 06:49:00,VENDOR_03,USER_03,OT_06,0,0.0658660404633949,13.1,6.7,Low,Allow with normal monitoring
VPN_0646,2026-08-16 15:01:00,VENDOR_03,USER_03,OT_09,0,0.08986497755908715,6.7,6.7,Low,Allow with normal monitoring
VPN_0717,2026-08-30 13:47:00,VENDOR_07,USER_07,OT_04,0,0.08482773185939932,8.3,6.7,Low,Allow with normal monitoring
VPN_1111,2026-08-28 10:11:00,VENDOR_01,USER_01,OT_14,0,0.045001633034597394,18.2,6.6,Low,Allow with normal monitoring
VPN_0974,2026-08-28 12:27:00,VENDOR_07,USER_07,OT_09,0,0.10996829480108661,0.82,6.6,Low,Allow with normal monitoring
VPN_0115,2026-08-17 08:45:00,VENDOR_10,USER_10,OT_05,0,0.04973945064478447,16.95,6.6,Low,Allow with normal monitoring
VPN_0068,2026-08-14 12:37:00,VENDOR_05,USER_05,OT_01,0,0.04953794548796734,17.15,6.6,Low,Allow with normal monitoring
VPN_1008,2026-08-05 08:48:00,VENDOR_11,USER_11,OT_01,0,0.0554825168242849,15.38,6.6,Low,Allow with normal monitoring
VPN_0957,2026-08-29 18:22:00,VENDOR_08,USER_08,OT_15,0,0.062326320624780204,13.45,6.6,Low,Allow with normal monitoring
VPN_0851,2026-08-22 18:26:00,VENDOR_02,USER_02,OT_12,0,0.0740605494336456,10.42,6.6,Low,Allow with normal monitoring
VPN_1969,2026-08-24 06:38:00,VENDOR_05,USER_05,OT_05,0,0.04831647753260136,17.1,6.6,Low,Allow with normal monitoring
VPN_1870,2026-08-30 09:22:00,VENDOR_05,USER_05,OT_13,0,0.07502553474088255,10.15,6.6,Low,Allow with normal monitoring
VPN_1437,2026-08-21 17:40:00,VENDOR_09,USER_09,OT_05,0,0.04868627554869414,16.7,6.5,Low,Allow with normal monitoring
VPN_1731,2026-08-19 16:57:00,VENDOR_06,USER_06,OT_12,0,0.05863349182636656,14.05,6.5,Low,Allow with normal monitoring
VPN_1051,2026-08-31 17:47:00,VENDOR_01,USER_01,OT_07,0,0.05082655757128652,16.05,6.5,Low,Allow with normal monitoring
VPN_0254,2026-08-10 12:04:00,VENDOR_01,USER_01,OT_03,0,0.07547498005266938,9.8,6.5,Low,Allow with normal monitoring
VPN_0263,2026-08-29 13:29:00,VENDOR_02,USER_02,OT_12,0,0.05289837106456682,15.7,6.5,Low,Allow with normal monitoring
VPN_0908,2026-08-27 14:19:00,VENDOR_02,USER_02,OT_14,0,0.05520984805574057,15.15,6.5,Low,Allow with normal monitoring
VPN_0031,2026-08-12 11:27:00,VENDOR_06,USER_06,OT_14,0,0.08709349277175359,6.35,6.4,Low,Allow with normal monitoring
VPN_1407,2026-08-02 07:59:00,VENDOR_05,USER_05,OT_08,0,0.08498277564720715,6.9,6.4,Low,Allow with normal monitoring
